gene	meanA	meanB
ZNF812	0.0560706744301583	0.110647925170399
ZNF846	0.280416331548446	0.374406812526557
ZNRD1-AS1	0.0873891977694512	0.189923770881787
ECI2	4.25247328858172	5.37543738821032
PACRGL	0.654108405347224	1.02158862197762
PTGFRN	0.394714744045399	0.611279245340702
MGC27345	1.14958004489863	1.44506595786132
XPO7	0.53162075778462	0.801269755314091
ZNF264	0.417848973284725	0.34249366637218
OSTC	7.70451757647766	8.55526221368576
KIAA0020	2.77812712996747	3.25904027206142
DYNLT1	4.8535625373313	5.93732210710459
RPL36	7.80750490862636	8.77088863056666
UBXN8	2.27313085403636	3.01657980250774
LRTOMT	1.66089005257424	1.51003285639316
RLIM	0.738868690941783	0.621628995588092
ZNF814	0.379236566243737	0.747740514310859
ANKRD32	0.9997754108424	1.42789498999431
LOC285074	0.92793147990733	1.3496583074254
RNF34	3.06110576374992	3.89829458311613
ARMC8	2.59308777322509	3.38038949110789
DUSP1	1.00628615578708	1.55983766952395
IQGAP1	0.678311084167287	0.91222568959832
ZNF616	0.444662886905102	1.1272457082781
LUC7L3	5.94319805865168	6.60798616234713
SMG1P2	2.16224859484409	2.57616579590873
SLC30A7	2.46055903221876	3.20247068751335
TYW1B	1.33391770260134	0.82716002849478
ZNF548	0.730877102625493	0.466954388991814
ANXA4	0.851570035524683	1.3411116156211
TMEM80	0.667838239338556	0.954722976049286
GGT8P	0.335006193383833	0.470273828434176
ZC3H8	1.52447025144871	2.15916618763128
RTN3	3.02100853320042	3.83434501401428
APOPT1	2.11556528359379	3.20400769819184
ZNF394	1.932845121749	1.58445267213407
DVL3	0.496601881890324	0.655682884933227
PRKRIP1	0.654352064917051	0.933473311720312
MPHOSPH8	1.89150315889729	2.83738544270521
SLC30A9	2.20101143150166	2.74279001020095
FASN	0.156286921930208	0.134933282838154
FAM83H-AS1	0.273656362662165	0.290381979037283
PGRMC2	1.58869847449126	1.21364814093954
POLR2I	4.5770964718231	5.70630587214459
PHB2	3.9518923503858	4.70686325764671
GTF2H1	1.98078053519415	2.88053297651459
STAC2	0.612424048637562	0.297903537052512
C3AR1	0.337991476052892	0.597334775495676
CSNK1E	0.315775271063817	0.131438359686248
DNASE1L1	0.167270520686739	0.321704922246684
GPATCH2	0.49386905621419	0.967662990720578
HECTD2	0.184510560630783	0.354743741535868
IGF2BP2	0.0964554185559574	0.215403002790719
IQSEC2	0.139142464446173	0.256646363036953
LCMT1-AS1	0.421907061804559	0.213556706401972
LOC100132356	0.276251549765324	0.506271485070966
LOC101926913	0.240719083468737	0.515879280955832
NEDD4	0.204007233150233	0.382054651861593
NLRC3	0.0425087285651597	0.0986287018320743
PCAT18	0.0376404573019246	0.098639574522739
POM121L10P	0.127323865294156	0.0561884191691159
SLC11A1	0.312433205550415	0.143449142236837
SORBS1	0.157855553639141	0.447691834840899
TMEM104	0.164265991407117	0.288547081335564
TRMT61A	0.131659725415228	0.32556754305799
ZNF383	0.641777883680387	0.306792062818623
DUSP11	2.65508807313006	3.11052691409976
FAM73A	0.452816508251859	0.620635536244189
RPS18	10.1948593535652	10.8425751702514
UBE2NL	1.69149153547988	1.96025427836095
GPN3	4.59729720361094	5.56240113135532
UIMC1	1.52253248981397	1.89154360367536
SEC11C	2.1537458470382	2.90018930529508
SUN1	1.1765908963987	1.9009494365434
ZNF117	1.85692531738166	1.96487732734734
DNAJC10	1.49092826303775	2.12608134330495
LMNA	2.40778273476126	3.05558856718227
PAIP1	2.03087481403967	2.65828842972917
LRRC16A	2.7673798748745	1.9120674442086
ARRDC1	0.677164817102874	1.01563805597829
GLRX	1.08818776859656	0.764400204195767
THADA	0.713681117978061	0.898703263978029
LINC01023	0.612734578041266	0.870954500182817
YKT6	0.585046879631478	0.914775119212328
ZNF160	0.312292873038673	0.748652142673985
FLJ31306	3.50898681360991	4.21150649583216
FAM217B	1.4017218589051	1.83251109441731
PTCHD4	1.82232678405616	1.48647507576557
KLF6	0.900568163360166	1.38530344930905
SNHG12	6.00897319339412	6.51114548172513
ATP5G2	5.99307321874752	7.22257627044434
COLGALT1	3.38645145783288	3.20707292561919
CFHR1	0.622924206103005	0.531494152680316
SMARCA5	2.63609984099419	2.84685344318284
PSME1	3.14393079028734	3.84990456862849
HMGB2	4.50586297390725	5.2704012695313
FAM72B	1.26963312658809	0.861530594910683
MRPS6	3.70628233999524	4.56317322312131
ZNF576	0.991828698660738	1.64594185841497
GDF15	0.370914207761175	0.790775467510943
KIAA0586	0.133067814699629	0.511803940106142
LOC101927919	0.208013974516981	0.508260110112272
LAMTOR2	4.39423942434858	5.28673106472923
KCTD3	0.685249433624514	1.26723841622264
PRIMPOL	0.905315660061552	1.38110527328438
HNRNPF	4.4732123382269	5.29049486758557
SMS	3.88386907818165	4.97030801475948
SNAR-C3	4.57439181955393	5.33200875270834
NSUN5	1.91108401516158	2.40244149343366
ACTR1B	0.170439008474033	0.357083701842036
ARID5B	0.462698542258545	0.615219052679502
C10orf128	0.402038078212591	0.849476511011854
FOXM1	0.199557021221598	0.384753903949227
MYL10	0.0612035859479492	0.138142414548537
PIK3R3	0.236244622429573	0.46042627862075
TMPRSS11B	0.0660768671116876	0.12467062239617
UNC119B	0.178684147788768	0.417517006365289
PPHLN1	3.03769439044496	3.81479887076015
LUC7L	2.35470628812398	2.8630748094016
DCK	1.47956560905104	1.94053971680493
KIAA1143	1.72992889402478	2.44597741375647
TMEM167A	4.1102857238366	4.50720823507537
TMEM14A	2.16626610408661	2.85035767904276
GATA2	0.422226580765795	0.87157418234117
R3HDM4	0.648509671514625	1.13374550077339
BBIP1	0.677832645638623	1.13515543204734
MORC2	0.625921359150573	0.30040139116556
ALG11	0.858935888623887	1.21009038075664
PKN1	0.47145228062185	0.612223303324406
NSUN4	1.82312255045091	2.36971915326222
CTPS1	2.6232019578749	3.31614788505637
C2orf42	0.7856698301795	0.365128220008622
TATDN2	0.526036077473317	0.158037444007288
PAF1	1.1685556996915	1.60645703387593
XPC	0.919240535250524	1.32552953974833
ANAPC4	2.24373002285063	2.85273892302524
KDM2B	0.362350741716455	0.41016650097742
POLR3B	0.706472113137828	0.539133900521352
SFXN1	5.31854229944609	6.2805691525744
UBE2D3	4.92342358787878	6.00157281170978
PSME2	5.90774923243442	7.10990795263249
ABHD14B	1.09691309644528	1.52062670697022
CSNK1D	0.571803035916151	0.828660045172188
CFAP36	2.34365987707039	2.86603396211251
LAPTM4B	2.40246772073269	2.85483070172936
C19orf83	1.4118540373876	1.64401470439641
ZNF526	1.05113496176821	0.949869169893336
CALB1	0.43217008595019	0.949827610295114
FLT1	0.0824847316008677	0.166770115030136
METTL25	0.595410049563938	0.235542021929709
GTF2E1	1.61951600656542	1.92638524491386
CSTF1	2.32972379241373	3.119123229731
HSD17B4	2.01792789349063	2.78221900387534
TVP23B	2.5295504250434	1.90936537135477
USE1	2.13322890259552	2.74903053975376
FTH1P3	5.5093041352597	6.20460551794956
RELL1	1.96929123601978	2.64369705206094
CRADD	2.30562563614232	2.89894819579441
RIT1	1.75894275712434	2.34307098356395
SNHG9	3.98584923547903	4.56543219103568
FAM222B	0.645904980599362	0.800721594877432
TMED10P1	0.40347257517282	0.506590303543812
MRPS10	3.65935570262991	4.30530275175793
RFK	1.94541112315588	1.44458867547753
SEC61A1	1.41772481987875	1.91855468202823
GUK1	3.04030636998246	3.76084059805398
KLRD1	0.528365031051047	0.63746957391855
CLEC7A	0.0727261672811433	0.0265749602683457
FAM138B	0.177956408982905	0.0938499700228044
LAMP1	0.12320180414837	0.290137511786131
LOC100288637	0.119935841521484	0.18890607746796
SNX24	0.503600616776862	0.35463465647007
VPS37C	0.137481603986716	0.194229238520872
RASSF1	1.59113470209304	2.29849164991567
R3HDM2	5.22600708364786	4.46388295371673
ZNF850	0.629632555641654	0.768541759974423
RPL39L	4.44144695469477	4.91203705299994
ZBTB3	0.93347810606921	0.389947176487494
FUT10	0.443294080440259	0.469974321520493
PUF60	3.52055078304116	2.98865996053505
H2AFZ	10.4296093659818	11.3133274772936
LOC643387	1.62409599621048	2.04626922909875
TUBBP5	0.159459675194593	0.224096107992853
ST3GAL6	0.190217498425944	0.054133949403786
CBWD6	4.29875687164143	3.65047404410809
C9orf64	1.17783211304382	1.65896561585208
CDC23	2.30870598252016	2.86244573705081
RPS9	5.96640498834545	7.22452206468377
IFT22	2.07400363165944	1.40338497641166
YDJC	3.31309658741842	3.95152722585253
PCCB	3.59099130911987	4.09094382125875
ZC3HC1	3.4092249814189	4.06069997561335
EEF1D	3.4009283229967	4.24008843083587
ASB16-AS1	1.75072840445812	2.26609530095601
ZRANB2	4.24437978045882	4.75355594361162
TMEM109	0.839124946682966	1.4710156137522
FBL	3.46852120579187	3.9681956658974
MKRN1	1.21187343319017	1.70078582457987
RNF130	1.25217693098093	1.69207431936744
TSC1	0.345548961745241	0.564048382419497
PYGO2	0.481593885892901	0.680866410925083
PKMYT1	0.749038165976824	1.32141801764078
C1orf140	0.165281778324769	0.0438347503737295
PARP11	0.0556189803247496	0.235442298461757
PIWIL3	0.125254227023511	0.0280276371505295
TRAPPC10	0.65427241326626	0.23533522733649
MSN	1.8399402115918	2.3616595455507
SENP5	3.50078517591121	3.93409630270026
OSER1-AS1	0.366553021082455	0.602204021560356
MEIOB	1.75374720855904	2.41216635956628
PWWP2A	0.19940407172625	0.912727410028595
HIST1H2BN	2.68484597586142	2.86368401368308
UQCRH	9.91185677283745	10.4818652190762
GLMN	1.66223398224571	2.14627003237069
HN1L	1.4318928070827	1.76011651996614
MFN1	0.798954038971434	1.18374990656862
SMIM12	2.40499555763647	2.71195847629251
CCDC14	1.46957165392512	2.06312733993928
ACKR2	0.0943206980172695	0.118256083140634
C15orf37	0.261540660207485	0.204232705543415
CCND1	0.204549939141399	0.353477046652958
CRHR1-IT1	0.075599893009841	0.0482408939501898
IL23R	0.159740176531642	0.144339707531699
KCTD18	0.431008189381018	0.270403095306595
LINC00670	0.221807649706606	0.157573039110502
LNPEP	0.224482216316018	0.337754384526154
PARP9	0.18212713682152	0.428747389698015
MRPS18A	3.43535521832228	3.8117988675423
ZNF626	1.065131385377	0.368945163624662
PHF20	1.38811342510996	1.99442227724415
GNAS	4.05240399254031	4.99138282036406
TMEM70	2.7840980217496	3.2733714680625
MTCH1	1.34214106145652	1.71879651981562
SWSAP1	1.07132687570851	1.13917456384483
FAM98A	0.798892138422072	1.11023128408154
CD2AP	0.85483219911468	1.2538665235586
UPK1B	0.382485324150412	0.240095302533242
C9orf89	1.10868865408606	0.760429436698151
SMPD2	0.845995179919903	1.24955730741358
DCXR	3.23812879891402	4.2042079482842
CDH23	0.402881684778875	0.175889345687903
GPANK1	0.401110341340613	0.702405870885086
LOC645513	1.16980817639851	1.38859847199753
SERPINF1	2.17613505220853	2.52021705937612
BCKDHA	1.56404681698868	2.16467090751512
NPRL2	1.80065559845016	2.50437800812102
POT1	1.49608430726056	2.18190901273803
PDIA3	4.29034276369954	5.03862493514561
DIS3	1.27582423588001	1.78232425314207
DCAF4L1	0.494673098725701	1.07127544076581
LRSAM1	0.097660998443638	0.264784185778797
THRIL	0.252677337836239	0.486318334380732
ZNF69	0.323733930730407	0.16196762780343
CPT2	1.17702187555021	0.915061516623956
DR1	1.70364583009001	2.22017973934412
ADPGK	1.85185217834868	2.16493487473824
WHSC1	0.252131557536022	0.773740652124136
CXorf38	0.842204087998119	1.3270501638547
RHEB	4.03837422389856	4.98001762723376
MAEA	1.58776684627233	2.13714180559735
KPNB1	3.95417880101665	4.36591555361951
CATSPER2P1	0.095266762207147	0.106702297489285
DMD	0.22195403407546	0.180854898561132
PHF13	0.327829133257606	0.270438103666659
QRFPR	0.0853494260057668	0.0762967430691985
RANBP10	0.176800828986991	0.261875480650281
SLC16A7	0.0725380827142338	0.104764012077083
SMG1P7	0.133267003288021	0.223173013401131
TIGD6	0.298246984894398	0.199723814729301
UBALD2	0.179541890375862	0.152133144514963
ZNF772	0.102224388853671	0.127193848018256
LOC100506469	0.569879671955215	0.722227034925274
ZNF141	0.181569487964686	0.22660517503348
FAM157A	0.449265665352976	0.169759083271389
HSD17B10	3.72751912122709	5.24034052794333
PTGES2	1.38254856614799	0.777204253621552
IPO7	1.20077608550653	1.56143387704045
CHCHD7	2.65216569641774	3.47663301772001
PDK1	1.12721582747222	0.821488024099401
ZNF721	0.73348887232747	0.956745962402076
RPL29	5.66605142149236	6.90057005987107
EBAG9	2.79133041582004	3.29700878165227
FOXL2NB	0.483558351194687	0.645667103437649
TCEB1	5.10737262716693	5.65672767862348
HIST1H2BE	3.12265776585495	3.43560193363505
COQ4	2.04953500880731	2.75083792748665
MTFP1	2.00020275089426	2.68964269252345
MFAP1	2.8829025378442	3.64836480277148
ZNF665	0.306296614450822	0.649295631230867
EIF3M	7.58816090035031	7.14186597746831
ANKEF1	0.221309002689899	0.515069920014989
CORO7	0.31791541535221	0.619965929639011
CTGLF12P	0.0609567908103104	0.243147005372938
GATAD2B	0.175647472900024	0.338808991989173
NOTCH2	0.113822701525286	0.265819312797981
TRIM72	0.231238996048102	0.0634968124023594
ACAD9	1.03737682797339	1.49211782860499
EIF2B3	3.60894015560669	4.58293386547196
CHMP1A	1.18343302658011	1.5561182272769
GAGE12D	0.655117324979498	0.900066727248362
ZNF317	0.978617356643815	1.47957811265308
MRPL45	3.62748989333656	4.4797925748443
NTAN1	0.835092892008952	1.08495766971777
UBE2N	4.14144141594965	5.1722201231987
GOLGA7	2.86850687028311	3.34730425261566
CCDC58	6.59141550524741	7.05480772044219
C17orf99	1.06529182556277	0.786038009372801
GSG1	0.251774053538686	0.268310073435493
LZIC	2.64350985932511	3.30141697669092
RPL7L1	3.49982508649418	4.5680285120421
LOC100505812	1.04718915984517	0.809043273526
PPIL2	1.8297684349962	2.2825784954114
AKR1C2	1.47817095000744	1.71173790393431
DNAJB9	1.67783023611103	1.00154863285267
ZBTB33	0.772739510311778	0.940164538061507
WTAP	8.68621404975001	8.14480439127602
EID2	0.465489299991462	0.334591979874598
FKBP8	0.117772752580118	0.153741676076499
LIMK2	0.397416380040934	0.230022650696029
LINC01446	0.236262445462334	0.247024929491076
LOC729739	0.0851775027933743	0.103525873219776
MFSD2B	0.229915998847461	0.347091040334845
SEMA4F	0.117618750343339	0.0854025115223289
SIRT4	0.320114228758847	0.441187704532471
RTN4	3.33372253211122	4.00664947800965
ESYT1	1.52468727003045	2.06120819923093
PRSS16	0.551573960202854	0.645276363264313
OGFOD1	3.64862400389746	4.13518173165397
RIOK3	1.91387208480808	1.9558342134978
LOC100129917	0.75328462581508	0.521770650758053
LLPH	3.70373304200453	3.97693961416288
ENSA	3.18270025583988	3.74619669462732
DMBT1P1	0.239061354662677	0.0717348059351268
IKZF5	0.951981635724109	1.37284289186991
ZFAND5	1.05815878188834	1.33865111336422
C17orf58	2.81962964499727	2.16447252926019
TMEM18	2.117359627212	2.65344196597967
YIPF6	1.51549001319915	1.99155238624393
GINS1	1.45354424443643	1.91347417507859
AGPAT3	0.414315679530281	0.372560045285531
PLBD1	1.30995217391956	2.02177439324469
EMC4	6.39248117304832	7.27576508133218
GBAS	2.99456376207392	3.7215889949616
FAM138E	0.26240742166485	0.109155914685068
MON1B	0.581507275608183	0.312731304445455
PTGER3	0.236222556203368	0.410162648907885
RELL2	0.120943886642186	0.268776063640574
RFNG	0.130373709529255	0.256764377324755
TIGD2	0.550516639279476	0.300334276571636
ZBTB45	0.10147629708296	0.246248928344917
ZNF799	0.261779047216292	0.554406974731493
LOC341056	0.519432072799035	0.734663757595375
MOCS3	0.802444199689441	1.05261464597225
PPAN	0.496091600428707	1.03124514676131
PNPT1	4.06488702099871	4.41755585438279
U2AF1	7.31936332236767	7.61396725120512
TFIP11	1.59985416453919	0.963305619313147
FTX	1.95937332199737	2.32672931948353
NDUFA12	9.154255077735	9.83986380750627
MPC2	4.71914890136558	5.03652513543293
CCT3	4.46776082371978	5.32729944735094
RAB42	1.20069990757777	0.944294224033522
PAPD4	1.79373021566986	2.50658737086695
SERPINH1	0.998460127420403	1.40661299796947
USP34	0.901999600345232	1.23585714474927
CREB3L1	0.187782177823639	0.451992999366866
GLIPR2	0.776381782738889	0.362299342947683
ANKRA2	0.587960721469859	0.758726234919317
RBMXL1	2.50129615599782	3.07817416821331
TAOK3	0.952535853509558	1.36435001123312
TARBP2	1.29566877761726	1.85193508636473
GOLGA8A	1.32895073901492	1.49149398594736
GTF3C5	1.83805997106474	2.0906145186554
PPT2	1.13358318757411	1.33232882162579
POLR1C	3.70617185553205	4.49899802670409
ELL	0.258615356429678	0.192295405843129
LOC100507053	0.148731529206649	0.178154657773905
LRRC56	0.0558269134206208	0.0617503287932227
KIAA0226	0.581941987524159	0.807774341983883
OPA1	1.46362920236524	1.94478028172735
IQGAP3	1.37188002301673	0.958630954896409
MGME1	2.21564669861149	1.67464376658898
DUS2	1.39448232948865	1.94618914971868
STUB1	1.32697952088184	0.920725008130881
RPS17	6.73476690410919	7.33437673769155
PPIAL4G	5.12200393719522	4.58280873319249
INMT	0.850025570124595	1.0883721049631
AKAP1	0.802109310751866	1.10141826062374
MYNN	1.26405981788774	0.907627835644593
NDRG2	1.04277581510054	1.44311219443352
DDX21	3.71718783631581	4.75339313104335
TAPBP	1.16200916346145	1.25366846632783
SLC18A2	0.396773919684757	1.01097824596427
MAP2K1	0.725267547397333	1.02730766704913
CBR3-AS1	0.74963637230241	0.710754622825095
SAE1	2.77849101468224	3.54843649137811
FAM86FP	0.116854050333842	0.0693521814954912
FLT3LG	0.220541810486075	0.39221277290306
GUSBP11	0.119922017366482	0.269294633897093
MYO1D	0.408341568242791	0.243180649708227
TECR	3.51196859988639	4.20794196360769
METTL9	1.01914612001778	1.40590251057056
GMPR2	1.37656211602719	1.91315840650005
AP1S2	2.21956672338105	2.80829275530923
DDB1	2.19816126550062	2.61057173464202
AIMP2	3.35357068391175	4.15510685224194
NIT2	2.24232022791199	2.87494560622533
VAMP7	1.91521130116204	2.33403902760249
NOC3L	1.02075786787125	1.76077341881266
PAFAH2	0.240323736591384	0.638627205621642
SKIV2L	0.221409790573955	0.443412207346808
TCF19	0.0821932072866761	0.227717669897741
THBS1	0.753549551451206	0.318646601024526
TMX4	0.438630233211901	0.891870696321495
MRPS15	4.3327412205689	5.28245262810112
TFPI	3.38881403929012	4.11637800499722
RRM2	4.53700726167213	4.97514337412326
DDX5	5.43852924659818	6.10699357506814
LRRC47	2.35149001611032	3.14024758453395
DIDO1	1.08055657716422	0.943878744994393
TRAPPC2L	3.9411573591805	4.91352827315421
SF3A3	4.31887013124832	4.86324939799499
CDKN2AIP	1.04414344747848	1.77049116036703
WDSUB1	1.18514372722025	1.83279914047083
RNU86	1.22499461465563	0.696072361416428
TEX101	0.964871193035631	1.17425136650491
LOC339166	0.135110793874712	0.133476449260249
ZBTB26	0.286254033477158	0.367245100320409
DOLPP1	1.55628984218226	2.21682341450947
LINC00152	6.01734465609947	6.72342936763735
ETS2	0.592785918555561	0.893175209250425
NEK1	0.425192977779706	0.968184076073009
PRPF18	1.90569727609869	1.30442084925208
UBE3B	1.92172468509417	1.20554447950325
TRIM37	0.581656988897747	1.15505638251155
MTX2	3.58948311787888	4.31776586530076
PSAP	3.39187048051081	4.19162144858533
XKR9	0.603972645003524	0.811826456687379
APOBEC3B	1.5665982260545	2.09268114154291
SRP19	6.1327389301503	6.99542619213245
RTF1	1.00188050348808	1.2717201953333
MAGEC2	1.87292677265583	2.49545773820583
XK	0.395787956627844	0.642487938720409
ANAPC1P1	0.0885944134594751	0.179879312266888
EIF4ENIF1	0.331110913174328	0.590836567843759
LACTB	0.563533283789129	0.255364964709116
LOC101927599	0.366921324847154	0.622280090571741
RELT	0.264196185986241	0.41050742387086
TXNDC11	0.247894501156029	0.539865564807
JPX	2.04448222025234	2.50724351433226
EXO1	2.3065451759862	3.05197717428047
BRD4	0.377119003905595	0.464419868324329
ZNF471	0.577058646706883	0.589910296046771
IBTK	0.925780621782444	0.683292254188569
NAGK	0.42506537059315	0.705106530127891
PRRG4	0.0708305843848352	0.158389360525121
SALL2	0.753230761997495	0.414510418677526
SPIN3	0.327484740794655	0.813168599116073
LOC101927815	1.7584785393907	2.00234910908628
ZNF518B	1.55724283057397	1.494456453294
HSPH1	2.1288014613095	2.69168672565618
STK24	0.549336897604715	1.06972879716047
PMS2	0.939558969810345	1.45506669231516
C2orf47	2.06276051841566	2.77775526297465
FAM178B	1.66120172383547	2.46603223006701
PICALM	2.62883824111687	3.07650731473867
SUZ12	1.46424661961411	2.02015424675225
PPIL3	4.25022149119464	3.5631689569272
PRDX6	5.34229575293801	6.20363921941629
EIF2S3	10.1770929741331	9.78992574782891
PSMB4	9.94733696665522	9.51573776155159
UBE2L3	8.33345943384176	8.68730288463557
VAMP8	5.1873681816996	5.79770508595947
FASTK	1.14682637559211	1.6775321179464
ODC1	3.97891640987257	4.45192769189597
SPTBN1	0.685010555040367	0.882134040740052
SUGP2	0.592168873138617	0.730092135123289
HIST1H2AM	1.84263415592937	1.38485077484858
TDRKH	0.802460774541897	0.34927772885003
POLD4	1.32252439520721	1.76796321970853
NADK2	4.48962912579577	5.07440593868103
HIST1H2BD	3.05594319052965	3.7285399522492
RPS21	7.53506954686268	8.17376222243593
NUAK2	0.489896255878849	0.730295620890115
GSTM3	1.66872111357053	1.58190019303326
ADPRM	0.42822005644607	0.698864867711264
CTNS	0.273538423731217	0.407307952283289
FCHO2	0.294003839842716	0.4330964107358
FITM2	0.386847043862137	0.664716205404273
LINC00896	0.214801438480952	0.135028778020211
MON1A	0.41842638375097	0.70069763958119
ZNF227	0.354305493468238	0.653032275292427
COX16	3.27302732778284	3.85081144164966
KCTD5	0.576917431764423	0.585498209150382
SLC20A1	2.33119155949885	2.97445948565742
APOO	2.50903886297454	3.15439873268299
CTCF	0.792272106306737	0.943564993207458
PMS2P5	1.00625410243512	1.27729504938685
SEC31A	2.4534715238889	2.99958532208771
SND1	1.98104446496785	2.49451720994416
ATF6B	0.186144674277439	0.322024026457657
CDK5RAP2	0.454179580399968	0.198160264281662
LOC643072	0.358439020923202	0.184277026301334
STPG1	0.252650669134253	0.588506306744362
TCIRG1	0.593632631042687	0.389767323944329
ZNF181	0.334894506913406	0.645043616569526
FAF2	1.0017703894132	1.36477851795417
ATP5I	8.27227276394487	9.33484141441593
ATF7IP2	0.503138893169572	0.903959102203073
GLT8D1	1.46665584504725	2.25211659647193
CCNF	1.83062443970294	2.20406521802224
CDKN3	3.91460131872873	4.91786058752508
VPS39	0.376562553105954	0.768476885982552
HCCS	3.86838281778584	4.62694796162996
FAM46A	0.682859841407479	1.38023815015685
ABHD16B	0.0135049007442846	0.144177604603278
ARHGAP35	0.00805732225344817	0.0776389679841816
ASXL2	0.00178142106857705	0.0640844650641245
BGLAP	0.220078793571788	0.0131462862456627
C12orf10	0.045672539916904	0.285369852715433
C14orf28	0.00433171023262446	0.291861853907058
C16orf89	0.0242379534885172	0.000518788207098363
C1orf54	0.0505981730721488	0.483398196539399
C21orf49	0.296887129803508	0.041761608256295
CCDC73	0.00488111619475449	0.0876499376520032
CCDC9	0.127461927264991	0.00360924232124351
CSRNP1	0.00969091320416644	0.146916698012196
DSEL	0.00452048795742249	0.0551285901086417
EP400NL	0.0114551106706372	0.0753063525126278
FAM154B	0.000376464339504929	0.077532773165771
FAM198B	0.45369023744785	0.059070857251425
LOC100272216	0.000588617179049532	0.178778840590808
LOC101927124	0.0601774895674314	0.252172287577555
LOC102467073	0.276949085060559	0.00357271931810753
LOC284632	0.100222754955181	0.0038459228410589
LOXL1-AS1	0.071576010749721	0.00949129240035025
LRFN4	0.00216810356232006	0.0728126395874017
LTB4R	0.0881903443180918	0.00497867242148801
MBTD1	0.0237411458048182	0.273895863312584
MGRN1	0.0137259279789131	0.139170846475003
MYO9A	0.146095476992337	0.0173973787064119
NAB2	0.189045554328577	0.0317944434057534
NBPF8	0.0219812761855605	0.19881697943008
NREP	0.137806607405666	0.00739696114082745
NUMBL	0.000111050736722276	0.118612782063921
PLCH2	4.43646702770456e-05	0.0669722979887839
PPTC7	0.13550404429886	0.00950940477912561
PQLC1	0.0326433482784419	0.140892177653649
RASA3	0.163877577036503	0.0232938748754887
RSPH4A	0.027479636371028	0.319630753615795
S100A16	0.295710878000982	0.084821447513695
SEMA4C	0.235344207315348	0.0182968169418007
SLC25A5-AS1	0.274769802060491	0.0331786844679995
SLC9B1	0.000165905692909908	0.2290129414372
TAL2	0.314748343065965	0.060623893984161
TPTE2P1	0.00508530921494407	0.0368608228654421
TTYH2	0.242992569233846	0.0159706300718723
ZCCHC24	0.0286590161488412	0.12581618921449
ZNF251	0.01926864922879	0.182961423645895
ZNF500	0.0194546849621513	0.179713995005874
ZNF546	0.056681154265135	0.0103032703267369
ZNF629	0.0328924057746714	0.157672544611141
ZNF646	0.157383823461123	0.0245865882795422
ZNF75D	0.0384664822953236	0.207246042287397
ZSCAN12P1	0.000558010964114006	0.0655507164350219
CCNB2	3.60519113239002	4.37307970191128
RMDN3	1.82859067821426	2.26724759337147
ACTR6	2.87864744634488	3.47914185583506
GAGE2D	2.8195233711389	3.33781087977971
METTL12	1.05978072768602	1.34301419917228
PSMD5	3.9955163609948	4.44625918255373
GNPNAT1	0.741888229709501	1.2310932328884
CCDC30	0.273240283098745	0.221836385673553
GRB10	0.607110188388844	0.790521910798958
NANOGNB	0.2429394786524	0.225798784243528
UBE2Q2L	0.764226577326433	0.987782061068209
YIF1B	3.12076359553129	3.75691012434836
PIGL	1.20974929088126	1.64814907593504
CWF19L2	1.00932583836164	1.38413516027501
LOC100507316	1.87436826283159	2.40169814006165
BIN3-IT1	0.151478966607586	0.347608491736137
H6PD	0.197114301186426	0.1664670722783
HEIH	0.347790783462111	0.576608828786239
MAST1	0.131439501808989	0.115833036876863
RNF38	0.279040695006496	0.252889319704262
ZNF708	0.304132575829307	0.344638279699962
LINC00982	3.52742460004238	4.21485322548186
NFYC	1.9351310204764	2.05724438359663
GLUD1	0.773280520350161	1.31661203777404
NOMO1	0.549549599011147	0.968835538182241
C11orf30	0.150061801025031	0.354395039357582
GABRG3	0.732200936226365	0.401980915800586
LRCH3	0.290337813701727	0.529228597761738
SLCO4A1	0.302932607520361	0.594651220990348
SPIB	0.0461067818220035	0.106311894208751
NAB1	0.497472545875669	1.12831501570425
TASP1	1.29068258566419	0.744151171633982
ITFG1	2.72705616631763	3.23514889779465
SMUG1	2.90682204735256	3.42552723044829
ADIPOQ	0.281825639143316	0.122927439186047
LOC100132062+LOC100132287+LOC100133331	0.226663535558409	0.149979742539771
ACOT13	4.17754837856087	4.37203314251011
USB1	1.29615908465207	1.6793769677688
GCFC2	1.34447011141125	1.71146792116529
TMEM194A	0.88683631422349	1.09981015673746
ZBED5-AS1	1.75894588059794	2.27582542455024
TFG	3.12207181421452	3.93604288493376
MLLT4	0.627173483513514	0.613083534023306
FANCI	1.95805275380232	2.47355101900822
SNAR-C1+SNAR-C2+SNAR-C5	1.26417277554904	1.74877654940657
SP2	0.152913974520809	0.400202929685108
NIPA2	3.0082335663608	3.45496595395541
TOLLIP	0.661378070182839	0.833651392391085
LARS2	0.71176265209716	1.12979400653245
NT5C2	0.919003093554275	1.21684787552056
THAP7	2.45588020857246	2.77423994567334
TMEM150A	0.80348727836771	0.741279686952482
HIC2	0.560331342847883	0.721397255507185
C2orf68	5.06341225602364	5.02145463892305
STRIP2	1.96333803999227	2.28550436513585
HSPE1	9.75228677175421	10.1355793673587
RAN	8.8983737272637	9.8244554658491
USP10	2.9592651406309	3.42888065381814
ZNF587	0.802427898871952	0.707360032438112
CHTF8	0.728729427798472	1.20200328430142
EIF2AK1	1.70084817868648	2.0257501699969
FASTKD2	1.95307810905282	2.57712986506684
DNA2	0.806574948218972	1.47293001507503
