gene	meanA	meanB	log2fc	nCellA	nCellB	expCellA	expCellB	expFractionCellA	expFractionCellB	chisq.test.p	fisher.test.p	wilcox	fisher	p.adjust
ITIH5	0.575072066824034	0.653826155106764	0.0787540882827307	232	477	140	320	0.603448275862069	0.670859538784067	0.0928619750528839	0.0791076997228176	0.291224469324444	0.109905688030734	0.343830062086069
LOC102288414	1.45442513967017	1.6524616393139	0.198036499643734	232	477	63	154	0.271551724137931	0.322851153039832	0.19228928072151	0.192603932853518	0.119697319635424	0.109966301107604	0.343959917501962
HNRNPC	6.84149087055722	6.75874709237024	-0.0827437781869715	232	477	215	416	0.926724137931034	0.872117400419287	0.0401336905859681	0.0298586813969955	0.772354484390037	0.109993865372024	0.343986373485831
TTTY10	0.118604429707642	0.0374038626003235	-0.0812005671073182	232	477	8	4	0.0344827586206897	0.00838574423480084	0.0265993293552373	0.0241067379513606	0.956850953572264	0.110012971822899	0.343986374557047
MED31	1.07766296674196	0.625638443019374	-0.452024523722583	232	477	43	61	0.185344827586207	0.127882599580713	0.0553612080954234	0.0539687709753785	0.427684873625357	0.110069778106548	0.344104234247314
ABCC13	0.0106115583597382	0.0305680210163434	0.0199564626566053	232	477	5	29	0.021551724137931	0.0607966457023061	0.0350866152964115	0.0236217163122765	0.978300862706154	0.110173471006087	0.344368606248887
USP17L3	0.0472787960742507	0.00340250246133819	-0.0438762936129125	232	477	4	1	0.0172413793103448	0.00209643605870021	0.0746100783806686	0.0417551423069263	0.554421117172166	0.11032710189806	0.344750612189632
MVB12A	0.385525979609011	0.552047048953659	0.166521069344648	232	477	18	54	0.0775862068965517	0.113207547169811	0.179973485310133	0.147588074802659	0.15686741586812	0.110333982861401	0.344750612189632
FBXO18	0.419760671745743	0.681365262230618	0.261604590484875	232	477	20	57	0.0862068965517241	0.119496855345912	0.22701717814415	0.199841151855465	0.116180752623089	0.110582181424983	0.345466179832621
ATG12	2.11805337813257	2.20852345887968	0.0904700807471097	232	477	148	333	0.637931034482759	0.69811320754717	0.127495968424102	0.122901001964033	0.189076022356244	0.110657193249151	0.345630535360444
MRPL9	2.90010003880316	3.17696444526749	0.276864406464334	232	477	114	259	0.491379310344828	0.542976939203354	0.225946957667798	0.200770755448	0.115770661091404	0.11067875054818	0.345630535360444
PRR34-AS1	0.364869158116744	0.508623260753029	0.143754102636285	232	477	20	57	0.0862068965517241	0.119496855345912	0.22701717814415	0.199841151855465	0.11632732785053	0.110692383186421	0.345630535360444
ANAPC10	0.912469722414386	0.709777180204156	-0.20269254221023	232	477	43	64	0.185344827586207	0.134171907756813	0.0940956277645642	0.0930475020430084	0.250230854146691	0.11082915860249	0.345997602129222
MEI1	0.139489877641613	0.266816683432741	0.127326805791127	232	477	5	22	0.021551724137931	0.0461215932914046	0.163102077928314	0.142742355913281	0.163427344890491	0.110996994233354	0.346461491708963
FUT6	0.688965047197134	0.865049502457868	0.176084455260733	232	477	137	297	0.59051724137931	0.622641509433962	0.458374394937943	0.412784497197732	0.0565880196050185	0.111112171126685	0.346760882122523
LOC100128494	0.05179034940202	0.0067069565694824	-0.0450833928325376	232	477	4	2	0.0172413793103448	0.00419287211740042	0.179354218945622	0.0932926284506843	0.250623488087971	0.111197314242171	0.346966455046109
SLC44A4	0.16956935256454	0.220610527154822	0.0510411745902819	232	477	61	156	0.262931034482759	0.327044025157233	0.0986977816201591	0.0833611250654597	0.280639736609259	0.111246587741022	0.347060052969912
NUDCD3	0.669374961683041	0.838673762254804	0.169298800571763	232	477	31	82	0.133620689655172	0.171907756813417	0.231118680887787	0.228917658865436	0.102263754889733	0.111304921151735	0.347119337986258
COG1	0.295698832832069	0.423986410782322	0.128287577950252	232	477	15	45	0.0646551724137931	0.0943396226415094	0.234566979751317	0.198382039987617	0.118028968274002	0.111323123470521	0.347119337986258
COLCA1	0.0247381095875232	0.0750157779218404	0.0502776683343171	232	477	14	52	0.0603448275862069	0.109014675052411	0.0505866851213146	0.0388195207737933	0.603254270674294	0.111335190553559	0.347119337986258
SNRPC	4.6466907941497	5.21482697491623	0.56813618076653	232	477	165	356	0.711206896551724	0.746331236897275	0.36628689540867	0.32027893083115	0.0731239015816897	0.111342711445825	0.347119337986258
FRMD4B	0.527728595602589	0.638461776710445	0.110733181107856	232	477	28	71	0.120689655172414	0.148846960167715	0.368407015712411	0.356019176645185	0.0658436895358311	0.111423683011741	0.347311632434798
EXOSC3	1.03724238319053	0.766706897474722	-0.270535485715806	232	477	39	63	0.168103448275862	0.132075471698113	0.242602524734914	0.210570814799883	0.111583520742843	0.111628609317433	0.347753320742866
IMPACT	0.932946327074832	1.14697434479377	0.214028017718942	232	477	41	97	0.176724137931034	0.20335429769392	0.459765776212611	0.420430469514854	0.0558868621754635	0.111629760182783	0.347753320742866
FADD	0.267290319613629	0.118758123594861	-0.148532196018767	232	477	10	8	0.0431034482758621	0.0167714884696017	0.0662157421326281	0.0435890530516685	0.539046931801942	0.111629781201007	0.347753320742866
DEPDC1	0.0240053185122598	0.135407900929072	0.111402582416812	232	477	2	17	0.00862068965517241	0.0356394129979036	0.0654180970644481	0.0451805564063889	0.520134698691106	0.111642645739489	0.347753320742866
TMEM170B	0.133680749110078	0.232358978615055	0.0986782295049766	232	477	9	38	0.0387931034482759	0.079664570230608	0.0585486445124381	0.0522725595818877	0.450179614109334	0.11176289414151	0.348067660633757
ZRANB3	0.342588150387532	0.406592329680204	0.0640041792926727	232	477	16	46	0.0689655172413793	0.0964360587002096	0.283163163424878	0.25825487075424	0.0912040798658046	0.111844835050916	0.348262609867985
TTTY14	0.14102390586823	0.215661631164426	0.0746377252961961	232	477	5	20	0.021551724137931	0.0419287211740042	0.244709949942011	0.197607589109134	0.1192306970273	0.111871046006999	0.348283989678368
CCNB1IP1	1.42513463482342	1.55636672720913	0.131232092385711	232	477	67	155	0.288793103448276	0.324947589098532	0.374714281106741	0.343637456799731	0.0685859258708371	0.111900289980821	0.348314803045418
ANP32E	4.93566710782895	5.19925989761993	0.263592789790981	232	477	175	388	0.754310344827586	0.813417190775681	0.0841376784540012	0.0749511749589913	0.314714783579696	0.111973550823852	0.348482594474093
SKP1P2	2.88316767430999	2.82274674283023	-0.0604209314797619	232	477	221	431	0.952586206896552	0.90356394129979	0.035267097089435	0.0267329394776837	0.882862372723457	0.11202324578682	0.348533515965346
ABRACL	4.99621972226013	5.40328937536831	0.407069653108181	232	477	172	377	0.741379310344828	0.790356394129979	0.171302221966091	0.151545205068265	0.15578899465074	0.1120516005316	0.348533515965346
TNFSF12	0.0569635843915854	0.129621068400288	0.0726574840087029	232	477	2	13	0.00862068965517241	0.0272536687631027	0.180395346422554	0.162334144735883	0.145453080604975	0.11206256262378	0.348533515965346
SDE2	1.14588254915226	1.37466602534451	0.228783476192258	232	477	141	307	0.607758620689655	0.643605870020964	0.397772061300016	0.362275325054799	0.065180477768842	0.112067347474083	0.348533515965346
SOCS6	0.179609633121439	0.400181031788658	0.220571398667219	232	477	12	40	0.0517241379310345	0.0838574423480084	0.165624274770016	0.166179358045165	0.142258949894272	0.112169304676785	0.348790356027777
MEGF8	0.0347760632135813	0.145821723919042	0.11104566070546	232	477	6	31	0.0258620689655172	0.0649895178197065	0.0435888257671675	0.0302096377559596	0.782927891907195	0.112212243574849	0.348863621709824
RPS10P7	4.65730257368803	4.38563756096886	-0.271665012719176	232	477	206	415	0.887931034482759	0.870020964360587	0.577353371865509	0.54518632697556	0.0433927966905562	0.112231681365546	0.348863810653539
TLR9	0.0633160352535648	0.00293940669464472	-0.0603766285589202	232	477	4	1	0.0172413793103448	0.00209643605870021	0.0746100783806686	0.0417551423069263	0.567518148345399	0.112380069872438	0.349264764022679
CCM2	1.09486770042349	0.746770955154722	-0.348096745268769	232	477	42	63	0.181034482758621	0.132075471698113	0.107534060385312	0.0915209601133926	0.259002113243285	0.112407467073849	0.349289616361336
GABARAPL2	2.84985674385984	2.32037873952146	-0.529478004338386	232	477	112	202	0.482758620689655	0.423480083857442	0.158430188425377	0.147208160838089	0.161143541446373	0.112473030878119	0.349433036743687
ADAT1	1.46371885236979	1.6538240777815	0.190105225411711	232	477	197	409	0.849137931034483	0.857442348008386	0.856481901841151	0.820405476444673	0.0289879594448333	0.112698320637712	0.350072561207966
SEMA4A	0.398387888989405	0.454919483978724	0.0565315949893197	232	477	14	43	0.0603448275862069	0.090146750524109	0.221652782717605	0.187716197599932	0.126744030215087	0.112735806817326	0.350128595124915
PDE6C	0.079595981980268	0.0249414207556074	-0.0546545612246607	232	477	6	4	0.0258620689655172	0.00838574423480084	0.130490301838721	0.0874797393903591	0.272036663185974	0.112757447691302	0.350135406732355
GPA33	-0.00848233696043272	0.101197252615084	0.109679589575517	232	477	0	9	0	0.0188679245283019	0.0804416718738389	0.0345964360781839	0.688024582744761	0.112778014810008	0.35013888233133
C12orf5	0.561442570537987	0.77439891181992	0.212956341281933	232	477	147	316	0.633620689655172	0.662473794549266	0.500813476663952	0.45058176400088	0.0528845452155481	0.112873741423936	0.350370763563858
C1orf43	2.28615117783985	2.62308814477349	0.336936966933639	232	477	91	212	0.392241379310345	0.444444444444444	0.215912131231711	0.196234756044423	0.121454515754134	0.112891624052096	0.350370763563858
C1QTNF3	0.218724853746876	0.383366896717448	0.164642042970572	232	477	18	51	0.0775862068965517	0.106918238993711	0.270740778913734	0.227894845017173	0.104617160993591	0.112921943496534	0.350404458929956
FAM76B	0.751503516892002	0.933477613249649	0.181974096357646	232	477	35	87	0.150862068965517	0.182389937106918	0.348481482057716	0.340130538873299	0.0701577656354111	0.113000721704578	0.350588487604554
BAIAP2	-0.00647515206091006	0.0516883172947297	0.0581634693556399	232	477	0	10	0	0.0209643605870021	0.059874398840306	0.0354002537689741	0.674668179899096	0.113077760413914	0.350706631953852
GGT5	-0.00624902244477684	0.045474885902905	0.0517239083476819	232	477	0	10	0	0.0209643605870021	0.059874398840306	0.0354002537689741	0.674668179899096	0.113077760413914	0.350706631953852
OPRM1	0.0124697469766326	0.00179809233467176	-0.010671654641961	232	477	3	1	0.0129310344827586	0.00209643605870021	0.203052750284315	0.105130496447023	0.2273008434169	0.113125655575792	0.350794747328032
CSAG1	0.0275453476452976	0.00556631800258474	-0.0219790296427129	232	477	3	1	0.0129310344827586	0.00209643605870021	0.203052750284315	0.105130496447023	0.227463934599856	0.113189672634298	0.350807618346227
CSAG4	0.0591139249722019	0.0083882834422782	-0.0507256415299238	232	477	3	1	0.0129310344827586	0.00209643605870021	0.203052750284315	0.105130496447023	0.227463934599856	0.113189672634298	0.350807618346227
BRK1	3.9099208585539	4.30433891647375	0.394418057919854	232	477	136	306	0.586206896551724	0.641509433962264	0.179157700799904	0.160887556611171	0.148719117365742	0.113240662275607	0.350807618346227
CAPN6	0.0561456783422648	-0.00462951411938639	-0.0607751924616513	232	477	2	0	0.00862068965517241	0	0.201920473151449	0.10676292701585	0.224471416854694	0.113383111039585	0.350807618346227
CCDC172	0.00596810348498348	-0.000668127479487587	-0.00663623096447108	232	477	2	0	0.00862068965517241	0	0.201920473151449	0.10676292701585	0.224471416854694	0.113383111039585	0.350807618346227
LOC101926911	0.0424082937734701	-0.00439144909761584	-0.046799742871086	232	477	2	0	0.00862068965517241	0	0.201920473151449	0.10676292701585	0.224471416854694	0.113383111039585	0.350807618346227
LOC642423	0.006248587963749	-0.00071386325223985	-0.00696245121598893	232	477	2	0	0.00862068965517241	0	0.201920473151449	0.10676292701585	0.224471416854694	0.113383111039585	0.350807618346227
P2RY6	0.0296722255269835	-0.00310703426910138	-0.0327792597960849	232	477	2	0	0.00862068965517241	0	0.201920473151449	0.10676292701585	0.224471416854694	0.113383111039585	0.350807618346227
PCDH17	0.0286063036512006	-0.00322753936934494	-0.0318338430205455	232	477	2	0	0.00862068965517241	0	0.201920473151449	0.10676292701585	0.224471416854694	0.113383111039585	0.350807618346227
RHOXF2B	0.04080461996912	-0.00318910577591936	-0.0439937257450395	232	477	2	0	0.00862068965517241	0	0.201920473151449	0.10676292701585	0.224471416854694	0.113383111039585	0.350807618346227
SAA1	0.0230412880784028	-0.00256867924002864	-0.0256099673184315	232	477	2	0	0.00862068965517241	0	0.201920473151449	0.10676292701585	0.224471416854694	0.113383111039585	0.350807618346227
SPRR2E	0.0294997838212664	-0.00252863580825929	-0.0320284196295255	232	477	2	0	0.00862068965517241	0	0.201920473151449	0.10676292701585	0.224471416854694	0.113383111039585	0.350807618346227
TTC9B	0.0296598900102949	-0.00317014611839663	-0.0328300361286915	232	477	2	0	0.00862068965517241	0	0.201920473151449	0.10676292701585	0.224471416854694	0.113383111039585	0.350807618346227
WBP1	0.332158022613203	0.18810564955858	-0.144052373054624	232	477	18	18	0.0775862068965517	0.0377358490566038	0.0370259565822216	0.0285645402213994	0.84080481958237	0.113576990982797	0.351297815640106
ZFC3H1	1.13181995506099	1.21646765345458	0.0846476983935962	232	477	53	126	0.228448275862069	0.264150943396226	0.349983636033202	0.312758124345102	0.0767946890720283	0.113580570142249	0.351297815640106
STX16	2.40267122154356	2.71350500766193	0.310833786118367	232	477	174	368	0.75	0.771488469601677	0.590334969413922	0.571555964840876	0.0420580819785869	0.113656574958544	0.351415653705862
TARSL2	0.334850172496022	0.42433778139664	0.0894876089006174	232	477	16	44	0.0689655172413793	0.0922431865828092	0.367540348548296	0.318114246795558	0.075566723086656	0.11365770670569	0.351415653705862
RPLP0P2	0.729761855429644	0.880593358886383	0.150831503456739	232	477	165	362	0.711206896551724	0.758909853249476	0.203108880484971	0.199462226400899	0.120648798417105	0.113754722520516	0.351607098825587
SMC4	2.32636317592133	2.57383602783512	0.247472851913789	232	477	93	215	0.400862068965517	0.450733752620545	0.239493868205094	0.226127455350999	0.106431392567817	0.113762854836359	0.351607098825587
SEC14L2	0.0628571886563737	0.0172030085366772	-0.0456541801196964	232	477	5	4	0.021551724137931	0.00838574423480084	0.266222402102811	0.161719208839765	0.14884552851438	0.113778213605747	0.351607098825587
WIPF2	0.515821604534677	0.566023730709529	0.0502021261748529	232	477	38	95	0.163793103448276	0.19916142557652	0.303305435941284	0.305203732000864	0.0789380909222952	0.113856536167	0.351788755303016
STK32B	0.203212372731701	0.351217422600663	0.148005049868962	232	477	7	23	0.0301724137931034	0.0482180293501048	0.356972735471901	0.322797336064154	0.074740557128851	0.113982643394645	0.352117967000203
DAPK2	0.00886492815598716	0.131814851290245	0.122949923134257	232	477	3	16	0.0129310344827586	0.0335429769392034	0.178060144640784	0.139230424723817	0.173511799245304	0.114102061024586	0.35242640361754
ATP1B2	0.511449170243867	0.658620168180744	0.147170997936877	232	477	123	283	0.530172413793103	0.593291404612159	0.130241648350339	0.12426579795749	0.194621939456665	0.114201562293403	0.352673229422029
CLEC7A	0.776063872699323	0.922729257900246	0.146665385200923	232	477	117	258	0.504310344827586	0.540880503144654	0.403647237191154	0.37832404269222	0.0639920983798649	0.114294223357226	0.352898850509945
DKC1	2.34929907400197	2.72451337902675	0.375214305024782	232	477	103	223	0.443965517241379	0.467505241090147	0.610199041527837	0.574649372465531	0.0422360048612545	0.114521664250571	0.353540473794115
ZNF558	0.269722429937328	0.314774486893206	0.0450520569558779	232	477	9	30	0.0387931034482759	0.0628930817610063	0.252180231947935	0.221029848387307	0.109862281954252	0.114566096500596	0.353593908862907
F5	0.411252651750166	0.560290403678662	0.149037751928496	232	477	83	192	0.357758620689655	0.40251572327044	0.28668139419496	0.285623617773329	0.0850283788819904	0.114578252849711	0.353593908862907
DHX36	0.963845812693124	1.05163308851505	0.0877872758219298	232	477	43	104	0.185344827586207	0.218029350104822	0.363593456280498	0.325527190513214	0.0746608468501802	0.114645251225642	0.353740034801448
ZBTB25	0.388621792883118	0.446821667458422	0.0581998745753043	232	477	14	37	0.0603448275862069	0.0775681341719078	0.49782713553707	0.442648076212108	0.0549319923071613	0.114687642178302	0.353810197014761
ABCG2	-0.00914311151897746	0.0818527774102296	0.0909958889292071	232	477	0	10	0	0.0209643605870021	0.059874398840306	0.0354002537689741	0.68746382518174	0.114765136886295	0.353927976104978
BEND6	-0.00816416714743315	0.0816824281303943	0.0898465952778275	232	477	0	10	0	0.0209643605870021	0.059874398840306	0.0354002537689741	0.68746382518174	0.114765136886295	0.353927976104978
UQCRH	6.07442102504811	6.61765218632447	0.543231161276355	232	477	198	424	0.853448275862069	0.888888888888889	0.21962665532474	0.181442651196469	0.134450074680708	0.114982752325179	0.35453835808572
LINC01010	0.40263740514889	0.518243702298836	0.115606297149946	232	477	57	132	0.245689655172414	0.276729559748428	0.431564174850232	0.415677124459624	0.0587045222681485	0.115009298237676	0.354559487238205
EGR3	-0.0150097946902151	0.0894440838847883	0.104453878575003	232	477	0	9	0	0.0188679245283019	0.0804416718738389	0.0345964360781839	0.705667127655135	0.11505177571826	0.354629715807492
DIS3	1.01483485631728	1.20651908311252	0.191684226795239	232	477	145	290	0.625	0.607966457023061	0.722708977063479	0.681740770652886	0.0358431947089459	0.115134183886556	0.354802233830484
LOC440300	0.905183451853204	1.0857679801036	0.180584528250398	232	477	199	407	0.857758620689655	0.853249475890985	0.963075228976196	0.910015404894407	0.0268593349905261	0.115158834002896	0.354802233830484
NKAPL	0.0320292339139938	0.00372853948499077	-0.028300694429003	232	477	3	1	0.0129310344827586	0.00209643605870021	0.203052750284315	0.105130496447023	0.232516477763958	0.115166865946753	0.354802233830484
CEP72	0.0879734764013371	0.182646495415137	0.0946730190137997	232	477	3	17	0.0129310344827586	0.0356394129979036	0.141076192389064	0.095666769427651	0.255627966655376	0.115205940474389	0.354852902401761
TMEM126B	1.86509303259607	2.34611564633453	0.481022613738461	232	477	87	205	0.375	0.429769392033543	0.190543889358953	0.16797722016508	0.145655227999085	0.11524920162469	0.354852902401761
MPO	0.162577182383963	0.353534619657866	0.190957437273903	232	477	11	41	0.0474137931034483	0.0859538784067086	0.0903731887177925	0.0670142044644828	0.3651035554421	0.115250552271455	0.354852902401761
CNNM1	0.306989538619501	0.344232787991642	0.0372432493721411	232	477	63	155	0.271551724137931	0.324947589098532	0.174169934000959	0.165338998616938	0.148000475731267	0.11526215136889	0.354852902401761
AEN	0.49678915053073	0.608395407293497	0.111606256762767	232	477	21	63	0.0905172413793103	0.132075471698113	0.138141852905572	0.136702595146222	0.179241719113923	0.115382928495288	0.355164001475323
BCL2L1	0.418643174389138	0.524632347900002	0.105989173510864	232	477	20	58	0.0862068965517241	0.121593291404612	0.198804923501264	0.200432159139039	0.122341560958549	0.115451074086205	0.355242580632825
LOC100131496	0.266217553172534	0.3333635670274	0.0671460138548663	232	477	60	159	0.258620689655172	0.333333333333333	0.0531613370755214	0.0464884566873595	0.527560967722242	0.115467063477981	0.355242580632825
UTP14A	0.890920956615873	0.991141767598975	0.100220810983102	232	477	35	89	0.150862068965517	0.186582809224319	0.284875617987178	0.248800454394602	0.0985755978705534	0.1154676506256	0.355242580632825
ALDH16A1	0.954590896614563	1.31752354677234	0.362932650157781	232	477	60	152	0.258620689655172	0.318658280922432	0.120920398273456	0.115547101682816	0.212791648905662	0.115696747035161	0.355886593818732
SNRPB	5.34547974964172	5.79000784047852	0.444528090836806	232	477	211	420	0.90948275862069	0.880503144654088	0.303403705395077	0.306040616946767	0.0803795701338097	0.115741043385232	0.355962033670604
ZNF507	0.369078977118053	0.175484923491013	-0.19359405362704	232	477	20	26	0.0862068965517241	0.0545073375262055	0.148355802935045	0.142466865994741	0.172850074926505	0.115837342824686	0.356197356142725
NCRUPAR	2.01940528926805	2.27251644209994	0.253111152831882	232	477	197	414	0.849137931034483	0.867924528301887	0.572691919309916	0.489107829794593	0.0504721293826201	0.116062859020259	0.356829869159964
FARP2	0.0908411419482928	0.199095582925672	0.108254440977379	232	477	4	17	0.0172413793103448	0.0356394129979036	0.262829247052931	0.238671310595773	0.10347506623694	0.116100671514619	0.356885178410313
PTMS	0.175561691069444	0.335404372484468	0.159842681415024	232	477	10	32	0.0431034482758621	0.0670859538784067	0.271472166891974	0.237613005359272	0.10399432375818	0.116152017078523	0.35698206136595
PDZD8	0.266274446436665	0.424161457598999	0.157887011162334	232	477	16	47	0.0689655172413793	0.0985324947589098	0.24704281854796	0.208622029732314	0.11848544187313	0.11618261749001	0.356990837631835
PBLD	0.308190022399879	0.54139243248086	0.233202410080981	232	477	54	129	0.232758620689655	0.270440251572327	0.324939630970001	0.314603183923299	0.0785811904637215	0.116194529466927	0.356990837631835
LINC01215	-0.00308240852001333	0.0535199996239017	0.056602408143915	232	477	0	7	0	0.0146750524109015	0.147182311153	0.102548141522234	0.24136050232373	0.116302473648017	0.357210085732778
RBM23	0.747751781535724	0.820616987390084	0.07286520585436	232	477	33	89	0.142241379310345	0.186582809224319	0.173302988661417	0.167903746454151	0.14741725057043	0.116305572237588	0.357210085732778
C2orf49	0.332050738060687	0.351869544849494	0.0198188067888077	232	477	19	55	0.0818965517241379	0.115303983228512	0.217125119281397	0.191813250028948	0.129309814929864	0.116495740484037	0.357674798071029
ZDHHC24	0.245887008286178	0.409708798411891	0.163821790125712	232	477	15	47	0.0646551724137931	0.0985324947589098	0.1749123628849	0.156905333886274	0.15809604775498	0.116506007375668	0.357674798071029
LRRC8E	0.00946881470311288	0.0551620412141355	0.0456932265110228	232	477	5	26	0.021551724137931	0.0545073375262055	0.0690921939406026	0.0498962615143079	0.49721175056177	0.116516706741743	0.357674798071029
PCBD2	1.74483198377966	2.04271741204093	0.29788542826127	232	477	197	405	0.849137931034483	0.849056603773585	0.999999999999999	1	0.024814320432908	0.116536345561245	0.357674798071029
TC2N	0.257144945542728	0.452593921775949	0.195448976233221	232	477	14	47	0.0603448275862069	0.0985324947589098	0.119080793113717	0.115563669108041	0.214794400596989	0.116566316347889	0.357705805271416
ACSM1	-0.0114156329511627	0.0895693789040437	0.100985011855206	232	477	0	10	0	0.0209643605870021	0.059874398840306	0.0354002537689741	0.703819010522824	0.116909658911549	0.358698278637274
ANKRD36B	4.40748489251712	4.0739732411306	-0.33351165138652	232	477	192	381	0.827586206896552	0.79874213836478	0.415876176865936	0.416183369358328	0.0598858953248085	0.116939720465005	0.358729379323896
ACAP1	1.28149675016131	1.45884073246525	0.177343982303942	232	477	54	138	0.232758620689655	0.289308176100629	0.133665977499562	0.12579067478025	0.198747946869769	0.11722434113329	0.359541233009157
MNAT1	1.08562908491465	1.2709877987733	0.185358713858653	232	477	41	100	0.176724137931034	0.209643605870021	0.352314417571645	0.317754101341712	0.0788597928226988	0.117435957450816	0.360088671823035
DGUOK-AS1	0.248045362135793	0.472215985191784	0.224170623055991	232	477	13	46	0.0560344827586207	0.0964360587002096	0.0924641951498195	0.081513124130876	0.307433761685221	0.117442828312867	0.360088671823035
PGBD2	0.408945586333835	0.156921509646618	-0.252024076687217	232	477	15	14	0.0646551724137931	0.0293501048218029	0.0428790766551563	0.0410456099400744	0.610706761691797	0.117468430554423	0.360105844321783
NELFB	0.151831318544502	0.256710428880853	0.104879110336352	232	477	8	34	0.0344827586206897	0.0712788259958071	0.0754364066613219	0.0614536709570225	0.408146802200012	0.117524779770344	0.360217251444549
LL22NC01-81G9.3	0.900991086592012	0.845809659062626	-0.0551814275293858	232	477	148	271	0.637931034482759	0.568134171907757	0.0906076551800907	0.0872965993125852	0.287872025635525	0.117702120044838	0.360699399027618
ATMIN	0.347913426867036	0.482179686609663	0.134266259742628	232	477	17	52	0.0732758620689655	0.109014675052411	0.170246289940992	0.13976186093976	0.179861006518939	0.117729599604876	0.360722210906431
GPR83	0.0674377118206675	0.110754640767653	0.043316928946985	232	477	25	72	0.107758620689655	0.150943396226415	0.146077996255447	0.130410104672769	0.193224099908604	0.117952983182701	0.361345160663832
LOC389641	1.69911103531611	2.07283234166823	0.373721306352123	232	477	196	402	0.844827586206897	0.842767295597484	1	1	0.0252085031890239	0.117990262418498	0.361397870803442
TRIAP1	1.71391630994529	2.13849877751532	0.424582467570036	232	477	64	149	0.275862068965517	0.312368972746331	0.364099287685466	0.337798821525585	0.0746585749220575	0.11803102394823	0.361461227277416
ACOT1	0.45036838539294	0.678796983823029	0.228428598430089	232	477	20	61	0.0862068965517241	0.127882599580713	0.13079926857356	0.130495265651672	0.193456553770926	0.118125169982756	0.361619695479493
ITPRIPL2	0.464955307418303	0.56795591814704	0.103000610728737	232	477	56	139	0.241379310344828	0.291404612159329	0.19019045054885	0.179025513238103	0.141025403326956	0.118132457631679	0.361619695479493
WWC3	0.0639055383762677	0.183307090036346	0.119401551660078	232	477	6	28	0.0258620689655172	0.0587002096436059	0.0831398874180253	0.0613223326581092	0.411758928247858	0.11814302648358	0.361619695479493
CDCA5	0.26417618752478	0.435426684652592	0.171250497127811	232	477	10	35	0.0431034482758621	0.0733752620545073	0.165419849925145	0.140520409587514	0.180036883832892	0.118322653304514	0.362053894541035
DHX32	0.320934636291116	0.438383040651242	0.117448404360126	232	477	12	36	0.0517241379310345	0.0754716981132075	0.306956155332392	0.267761377941826	0.0944853305123926	0.118325100837561	0.362053894541035
KIAA0895	0.0245974384633631	0.114373150884288	0.0897757124209253	232	477	1	11	0.00431034482758621	0.0230607966457023	0.132118249380329	0.116210688719225	0.217884577911289	0.118402288517289	0.362228513587983
PARP6	0.726466596759978	0.804998214560668	0.0785316178006901	232	477	26	71	0.112068965517241	0.148846960167715	0.222235102952222	0.201041326466271	0.126136842519549	0.118542692963606	0.3625415399154
ZNF785	1.05411677418437	1.29835774957734	0.244240975392969	232	477	188	386	0.810344827586207	0.809224318658281	0.999999999999999	1	0.0253593137021526	0.118544881442011	0.3625415399154
MOK	0.387784723794265	0.24952920449734	-0.138255519296925	232	477	49	80	0.211206896551724	0.167714884696017	0.192006081791222	0.177466828893321	0.142956470727256	0.118584263005457	0.362600385725244
SUCLG1	2.0467402452022	2.35017523562553	0.303434990423328	232	477	81	189	0.349137931034483	0.39622641509434	0.258859183426504	0.24871307528466	0.102142691388032	0.118709865426561	0.362922808140568
FKBP1AP1	2.076913442454	1.74488512428547	-0.33202831816853	232	477	140	264	0.603448275862069	0.553459119496855	0.237765270023163	0.225538883151998	0.112703081125306	0.118763867166908	0.363026258823941
NFIA	1.29847428212193	0.9755092833798	-0.322964998742127	232	477	68	113	0.293103448275862	0.236897274633124	0.128840903529419	0.118732574212791	0.214202320370318	0.118814782427852	0.36305387203316
BEND2	0.128664212447706	0.251825089437743	0.123160876990037	232	477	44	122	0.189655172413793	0.255765199161426	0.0634591425719316	0.0585704055277194	0.434241297957681	0.118818072336849	0.36305387203316
EGFL6	-0.0154742808038535	0.0883782243363453	0.103852505140199	232	477	0	9	0	0.0188679245283019	0.0804416718738389	0.0345964360781839	0.735274076303699	0.118833396350334	0.36305387203316
C19orf25	0.236081937977872	0.32474673933825	0.0886648013603781	232	477	10	35	0.0431034482758621	0.0733752620545073	0.165419849925145	0.140520409587514	0.181430523729124	0.119041981259286	0.363629424939292
SERAC1	0.273108811634748	0.456291643525776	0.183182831891029	232	477	14	44	0.0603448275862069	0.0922431865828092	0.190853065154331	0.188156816206856	0.13559765425534	0.119111438948276	0.363779872234906
DNAJA4	0.28591887349555	0.333584396772186	0.047665523276637	232	477	12	37	0.0517241379310345	0.0775681341719078	0.26477399571808	0.268886430774789	0.0949306259051641	0.119155217504242	0.36385185480773
MYOT	0.038916846397631	0.121410830987526	0.0824939845898947	232	477	3	16	0.0129310344827586	0.0335429769392034	0.178060144640784	0.139230424723817	0.183612928290511	0.119298054999444	0.364226247619126
CTH	0.0230283288762381	0.111917850143784	0.0888895212675456	232	477	3	13	0.0129310344827586	0.0272536687631027	0.349607074017918	0.289011241260927	0.088499604042914	0.119345256485504	0.364308578800444
USP6NL	0.535755583964332	0.628195224703801	0.0924396407394694	232	477	22	61	0.0948275862068965	0.127882599580713	0.246037882703202	0.215113958764631	0.119163251717018	0.119551587148318	0.364876551113462
