gene	meanA	meanB	log2fc	nCellA	nCellB	expCellA	expCellB	expFractionCellA	expFractionCellB	chisq.test.p	fisher.test.p	wilcox	fisher	p.adjust
PHB2	3.18732304259781	1.95635316181714	-1.23096988078068	477	148	240	47	0.50314465408805	0.317567567567568	0.00011181725568427	7.14303375503382e-05	0.000475940514650654	6.18636166780768e-07	5.16722620546645e-06
SPATS2L	0.992144345688306	2.1947898736482	1.2026455279599	477	148	334	115	0.70020964360587	0.777027027027027	0.087165615549444	0.0756449855344923	4.50915284677472e-07	6.2057732494912e-07	5.18100411421338e-06
BTD	0.498010318959272	0.00806565287736167	-0.489944666081911	477	148	44	1	0.0922431865828092	0.00675675675675676	0.000859618875673333	8.06714170337158e-05	0.00042806647975963	6.27851927593939e-07	5.23927540894031e-06
SNRNP40	2.93636215487519	2.00637109349462	-0.929991061380574	477	148	249	49	0.522012578616352	0.331081081081081	7.22934336715556e-05	4.87233104065055e-05	0.000715217530560394	6.33263245492396e-07	5.28195061944502e-06
TMEM194A	0.546441993299113	0.128324761503887	-0.418117231795225	477	148	58	3	0.121593291404612	0.0202702702702703	0.000520398537796926	9.54196609906264e-05	0.000367879440244071	6.37644090007342e-07	5.3159947926187e-06
GPATCH11	0.580788471105891	0.22492293330542	-0.355865537800471	477	148	84	8	0.176100628930818	0.0540540540540541	0.000418390285612128	0.000102042267334198	0.000345141327185897	6.39636273784874e-07	5.33010227019797e-06
RCOR3	1.23803143080043	0.431791097506155	-0.80624033329428	477	148	115	15	0.241090146750524	0.101351351351351	0.000395338683872554	0.000181455850308012	0.000194416767484486	6.40649729301161e-07	5.3349779174876e-06
NCOA6	0.605587081383354	0.130673924430807	-0.474913156952547	477	148	68	5	0.142557651991614	0.0337837837837838	0.000554656918812528	0.00011163188219465	0.000316111273805784	6.40821956316478e-07	5.3349779174876e-06
BNIP1	0.977343273016478	0.331245730708483	-0.646097542307995	477	148	102	12	0.213836477987421	0.0810810810810811	0.000412802156977766	0.00014030666981259	0.000251635456729565	6.4113145235852e-07	5.33505451175713e-06
HPS4	1.12874635040188	0.589064530653207	-0.539681819748675	477	148	119	15	0.249475890985325	0.101351351351351	0.000198248378356287	8.25783755490792e-05	0.000429064789054515	6.432819713296e-07	5.35044358737906e-06
NUP188	0.658488081505644	0.254844585403773	-0.40364349610187	477	148	80	7	0.167714884696017	0.0472972972972973	0.000369080891319161	0.000109501554021041	0.000326380810532896	6.48559997517077e-07	5.39181886564735e-06
NDUFA4	7.42873948881864	6.25747353444031	-1.17126595437833	477	148	468	130	0.981132075471698	0.878378378378378	2.7460531160386e-07	1.44465455597371e-06	0.0248216011358911	6.50607721551653e-07	5.40631280686935e-06
ACY1	0.688727106709102	0.161559025135538	-0.527168081573564	477	148	68	5	0.142557651991614	0.0337837837837838	0.000554656918812528	0.00011163188219465	0.000328844733392977	6.65185560673375e-07	5.52486520379765e-06
CELF1	1.38660441495494	0.891531491550171	-0.495072923404771	477	148	155	23	0.324947589098532	0.155405405405405	0.000100968905110162	4.32253457845245e-05	0.000859334857105977	6.72638672754982e-07	5.58415825241356e-06
ATP10A	0.0887401499157179	0.42782964107331	0.339089491157592	477	148	11	14	0.0230607966457023	0.0945945945945946	0.000273062782686671	0.000382859728394752	9.70889886697246e-05	6.73090625269502e-07	5.58530034962073e-06
TUBA4A	0.711846058131632	1.19282034151712	0.48097428338549	477	148	74	44	0.155136268343816	0.297297297297297	0.000183667526779342	0.000268526373218386	0.000139282438950922	6.77016899506058e-07	5.61525781355025e-06
AREG	0.335437116652741	0	-0.335437116652741	477	148	36	0	0.0754716981132075	0	0.0011918520589389	6.41004466055434e-05	0.000587473558755295	6.81399314240345e-07	5.63844444191615e-06
DHX32	0.370625917080286	0	-0.370625917080286	477	148	36	0	0.0754716981132075	0	0.0011918520589389	6.41004466055434e-05	0.000587473558755295	6.81399314240345e-07	5.63844444191615e-06
DPYSL3	0.37122483010721	0	-0.37122483010721	477	148	36	0	0.0754716981132075	0	0.0011918520589389	6.41004466055434e-05	0.000587473558755295	6.81399314240345e-07	5.63844444191615e-06
TCTEX1D1	0.329214008228364	0	-0.329214008228364	477	148	36	0	0.0754716981132075	0	0.0011918520589389	6.41004466055434e-05	0.000587473558755295	6.81399314240345e-07	5.63844444191615e-06
TOM1L1	0.422805067201313	0	-0.422805067201313	477	148	36	0	0.0754716981132075	0	0.0011918520589389	6.41004466055434e-05	0.000587473558755295	6.81399314240345e-07	5.63844444191615e-06
YBX3	2.91933946750143	3.85410648691165	0.934767019410225	477	148	266	108	0.557651991614256	0.72972972972973	0.000278346406954856	0.000175676021501653	0.000215229250244451	6.8401964157387e-07	5.65749206340846e-06
KNTC1	1.50851584290468	0.732908754764949	-0.775607088139733	477	148	156	25	0.327044025157233	0.168918918918919	0.000316532602102102	0.000173361817939835	0.000220615122133011	6.91462186136259e-07	5.71638771470301e-06
RAB13	1.21387479888148	0.477402355581753	-0.736472443299729	477	148	112	14	0.234800838574423	0.0945945945945946	0.000322023771532143	0.000149811511070302	0.000255497792338899	6.91979191328959e-07	5.71800107588385e-06
IVD	2.20897950445384	1.46516512622503	-0.743814378228808	477	148	438	122	0.918238993710692	0.824324324324324	0.00183558480113541	0.00188346328559304	2.03503997022224e-05	6.92879535659563e-07	5.72277909369028e-06
EIF3M	5.95477427153441	4.60589940090654	-1.34887487062787	477	148	416	104	0.872117400419287	0.702702702702703	2.73010217608167e-06	4.53141931643535e-06	0.00850739410219269	6.96658720441393e-07	5.751319157696e-06
ATP11B	0.730588602134492	0.29544362710805	-0.435144975026442	477	148	84	8	0.176100628930818	0.0540540540540541	0.000418390285612128	0.000102042267334198	0.000381424347283389	7.0298758038183e-07	5.80087197076804e-06
CTDSP1	0.759839569209323	0.26741005551015	-0.492429513699173	477	148	80	7	0.167714884696017	0.0472972972972973	0.000369080891319161	0.000109501554021041	0.000355763270838225	7.03588577356082e-07	5.8031358706166e-06
XAF1	1.46053629651119	0.95754453007718	-0.502991766434014	477	148	243	49	0.509433962264151	0.331081081081081	0.000211436831787758	0.000154607397968113	0.000252940693674151	7.06145219115298e-07	5.82152016835377e-06
ATRN	0.452287163890225	0.123392476944136	-0.328894686946088	477	148	63	4	0.132075471698113	0.027027027027027	0.000546733845203378	0.000105489374590321	0.000372381123786401	7.09142577732236e-07	5.84351903339095e-06
USP16	1.5006038268599	0.667798588746015	-0.832805238113887	477	148	132	19	0.276729559748428	0.128378378378378	0.000352312003719676	0.000167863635562383	0.000235567064378253	7.13590572093478e-07	5.87532083494993e-06
CLN5	1.03576923687976	0.448387778963601	-0.58738145791616	477	148	99	11	0.207547169811321	0.0743243243243243	0.000325068602194132	0.000108271788012924	0.000365260533313584	7.13663309795223e-07	5.87532083494993e-06
PEX19	1.01107666110066	0.392734401128424	-0.618342259972241	477	148	85	8	0.178197064989518	0.0540540540540541	0.000350113083488126	0.000100839203583628	0.000392843711494551	7.14799114770551e-07	5.88194584206281e-06
GOLIM4	0.327870575314526	0.0538702384144115	-0.274000336900115	477	148	44	1	0.0922431865828092	0.00675675675675676	0.000859618875673333	8.06714170337158e-05	0.00049654811356952	7.22350461752629e-07	5.9383083890408e-06
CD1C	0	0.160570038277731	0.160570038277731	477	148	0	5	0	0.0337837837837838	0.000461116008428855	0.000706688073088907	5.68469053788018e-05	7.24322541880638e-07	5.9383083890408e-06
CDKN2B	0	0.0320835631148605	0.0320835631148604	477	148	0	5	0	0.0337837837837838	0.000461116008428855	0.000706688073088907	5.68469053788018e-05	7.24322541880638e-07	5.9383083890408e-06
ECEL1	0	0.14889952369448	0.14889952369448	477	148	0	5	0	0.0337837837837838	0.000461116008428855	0.000706688073088907	5.68469053788018e-05	7.24322541880638e-07	5.9383083890408e-06
GIMAP5	0	0.224767855874861	0.224767855874861	477	148	0	5	0	0.0337837837837838	0.000461116008428855	0.000706688073088907	5.68469053788018e-05	7.24322541880638e-07	5.9383083890408e-06
GNG12	0	0.132258807490152	0.132258807490152	477	148	0	5	0	0.0337837837837838	0.000461116008428855	0.000706688073088907	5.68469053788018e-05	7.24322541880638e-07	5.9383083890408e-06
IFI27	0	0.151961922587843	0.151961922587843	477	148	0	5	0	0.0337837837837838	0.000461116008428855	0.000706688073088907	5.68469053788018e-05	7.24322541880638e-07	5.9383083890408e-06
SLIT2	0	0.16268557286754	0.16268557286754	477	148	0	5	0	0.0337837837837838	0.000461116008428855	0.000706688073088907	5.68469053788018e-05	7.24322541880638e-07	5.9383083890408e-06
ELP4	0.793712424516671	0.270825759845389	-0.522886664671282	477	148	74	6	0.155136268343816	0.0405405405405405	0.000457179047664812	0.000111641692054888	0.000363531860022247	7.31341623903352e-07	5.99308823351796e-06
INO80C	1.69574486200626	0.751449574428081	-0.944295287578181	477	148	162	27	0.339622641509434	0.182432432432432	0.000407945875844958	0.000215814129193645	0.000188823664477181	7.34158120505935e-07	6.01173302764162e-06
NFRKB	0.600910507570817	0.15920510394808	-0.441705403622737	477	148	63	4	0.132075471698113	0.027027027027027	0.000546733845203378	0.000105489374590321	0.000386378048068324	7.3429363221785e-07	6.01173302764162e-06
EMR4P	1.63061506561359	1.22875748616357	-0.401857579450017	477	148	372	91	0.779874213836478	0.614864864864865	9.82950972568823e-05	0.000103160008174722	0.000395397299196047	7.34811064617328e-07	6.01319823767455e-06
DEF6	0.842136317555027	0.258752533882995	-0.583383783672032	477	148	88	9	0.184486373165618	0.0608108108108108	0.000465064012791578	0.000139288752383447	0.000293258282993596	7.35804549586226e-07	6.01855599813485e-06
TGFBRAP1	0.924392216044867	0.456984585657657	-0.467407630387209	477	148	104	12	0.218029350104822	0.0810810810810811	0.000291574848573262	9.35669625419609e-05	0.000439450552588305	7.4040532684896e-07	6.05340130547567e-06
HAUS7	1.08806508189411	0.341520238921876	-0.746544842972236	477	148	89	9	0.186582809224319	0.0608108108108108	0.000389960614682443	0.000141903007486799	0.00029168769452808	7.45052515118962e-07	6.08859382870446e-06
RNF19A	1.51076789079894	0.727886949657182	-0.782880941141763	477	148	140	21	0.293501048218029	0.141891891891892	0.000347609003094745	0.000155892563020791	0.000267854179702266	7.51257909518168e-07	6.13648184850565e-06
RNF103	0.672248794060421	0.137605279325801	-0.534643514734621	477	148	62	4	0.129979035639413	0.027027027027027	0.000656276993859013	0.000108147213857367	0.000387254144765405	7.53364358558914e-07	6.15085992378569e-06
MAPK14	1.29159845762959	0.585709365845644	-0.705889091783948	477	148	116	15	0.243186582809224	0.101351351351351	0.000333303208403676	0.000123325504044782	0.000346547527569642	7.67926484977432e-07	6.26687272949429e-06
UIMC1	1.58465128926438	0.938584953319722	-0.646066335944658	477	148	283	63	0.593291404612159	0.425675675675676	0.000485120181808626	0.000441463347875695	9.71006381987634e-05	7.70102025160221e-07	6.28174131267056e-06
TARS	2.1633168162849	1.21404828967712	-0.949268526607775	477	148	194	35	0.406708595387841	0.236486486486486	0.000255079376556569	0.000138479840143637	0.000310626825621041	7.72632636861209e-07	6.29949124666188e-06
SLTM	2.18534257590704	1.27045487193539	-0.914887703971643	477	148	194	34	0.406708595387841	0.22972972972973	0.000139148962740159	8.53654250924198e-05	0.000504563305387832	7.73594462018022e-07	6.30444000560192e-06
LUZP6+MTPN	2.22180329284334	1.29119192782173	-0.930611365021614	477	148	202	37	0.423480083857442	0.25	0.000218073604661777	0.000148745815705192	0.000291127199102868	7.77523420016162e-07	6.33355391105325e-06
ARMC10	1.71072857516149	1.15493893613315	-0.555789639028347	477	148	366	90	0.767295597484277	0.608108108108108	0.000212980384870186	0.000203069944366162	0.000214018175042476	7.80180093783328e-07	6.35228210181238e-06
MTG1	1.59716407450427	0.718726027245166	-0.878438047259104	477	148	128	18	0.268343815513627	0.121621621621622	0.000351317083607061	0.000144737987964266	0.000301693978627435	7.83670250296062e-07	6.37777630176813e-06
PMS2P3	1.51574505622384	0.92839998127144	-0.587345074952398	477	148	244	50	0.511530398322851	0.337837837837838	0.000313084365316781	0.000228673543039814	0.000191297449613978	7.84993481399676e-07	6.38562005061659e-06
CNPY2	4.89790520001128	3.38807098645965	-1.50983421355163	477	148	384	96	0.805031446540881	0.648648648648649	0.000130247417357619	0.000139876720189762	0.000314272361788031	7.88631391093883e-07	6.41227702250523e-06
TIMM13	3.69773099861183	2.53044665753181	-1.16728434108002	477	148	289	60	0.605870020964361	0.405405405405405	2.72045436640633e-05	2.75151711376578e-05	0.00162773873116134	8.02652034956585e-07	6.52329188153645e-06
GOLGA8EP	0.264999010812276	0.127921885374352	-0.137077125437924	477	148	120	16	0.251572327044025	0.108108108108108	0.000341912522757864	0.00014837889411567	0.000304712533639731	8.09848340867813e-07	6.57876800359285e-06
IDE	0.799188444757792	0.193279774035983	-0.605908670721809	477	148	78	7	0.163522012578616	0.0472972972972973	0.000527798513149836	0.000167023080661087	0.000274649693612544	8.21004192916643e-07	6.66634391743925e-06
ICA1	1.05209933706597	0.430204141983589	-0.621895195082381	477	148	103	12	0.215932914046122	0.0810810810810811	0.000347136307212141	0.000140885247134797	0.00033178629629515	8.35712869237945e-07	6.78267466189188e-06
HRSP12	1.66715488394658	0.664447161110093	-1.00270772283649	477	148	135	20	0.283018867924528	0.135135135135135	0.000414759472897816	0.000195537251547781	0.000239863245281205	8.38386259705681e-07	6.80126497257129e-06
SLC48A1	1.81808484012192	2.99509952490404	1.17701468478212	477	148	334	120	0.70020964360587	0.810810810810811	0.011367655053575	0.00829352731594111	5.65802731103246e-06	8.38771081800334e-07	6.80128116808066e-06
CTBP1	4.01562982350473	5.05719748411608	1.04156766061135	477	148	397	133	0.832285115303983	0.898648648648649	0.0667287956237934	0.0501129815278967	9.54116670234604e-07	8.53758048100329e-07	6.9177672455978e-06
ERI3	1.80780389275426	1.05289735116219	-0.754906541592071	477	148	154	23	0.322851153039832	0.155405405405405	0.000120349329437117	6.37524436456686e-05	0.000750135556780863	8.53915544838229e-07	6.9177672455978e-06
C2orf15	0.244909737396297	0.46922298057734	0.224313243181044	477	148	115	58	0.241090146750524	0.391891891891892	0.000507051070761975	0.000497327689860676	9.69766448967685e-05	8.60760566232337e-07	6.97004203267261e-06
SLC9A7P1	0.334059962038596	0.556605869923481	0.222545907884884	477	148	155	74	0.324947589098532	0.5	0.000167449873439104	0.000191727232762175	0.000251937624541926	8.62009447028292e-07	6.97697486829368e-06
LY9	0.0192244613393366	0.347798572621897	0.32857411128256	477	148	4	9	0.00838574423480084	0.0608108108108108	0.000350955622373593	0.000559248594332166	8.75150608351548e-05	8.72775931117396e-07	7.06090036076122e-06
PKD1	0.260589425141438	0.134014066603679	-0.126575358537758	477	148	79	7	0.165618448637317	0.0472972972972973	0.000441578861422482	0.000107758093907122	0.000460255788678766	8.83773581604785e-07	7.14661877596295e-06
PSMG2	2.1112168517711	1.15607742594057	-0.955139425830536	477	148	183	32	0.383647798742138	0.216216216216216	0.00026545843508306	0.000157411287044996	0.000315413631724101	8.8467135672557e-07	7.1506238960812e-06
AIDA	0.619756413718862	0.271487815105488	-0.348268598613374	477	148	69	5	0.144654088050314	0.0337837837837838	0.000462587338098609	0.000113117091822827	0.000440075199768893	8.8686363378501e-07	7.16508381892883e-06
GTPBP4	1.59597182291102	0.752383945865968	-0.843587877045054	477	148	132	19	0.276729559748428	0.128378378378378	0.000352312003719676	0.000167863635562383	0.000300345558731608	8.97572332596972e-07	7.24830457314445e-06
TMEM18	1.20973286085797	0.469549187356052	-0.740183673501921	477	148	103	12	0.215932914046122	0.0810810810810811	0.000347136307212141	0.000140885247134797	0.000358238588121272	8.98470162544417e-07	7.25225847694871e-06
HMBS	1.34134105193126	0.49794332191897	-0.843397730012287	477	148	106	13	0.222222222222222	0.0878378378378378	0.000434974421596948	0.000176404509986201	0.000286304190301038	8.99055164586006e-07	7.25368485650998e-06
MRPS9	2.04742788402287	0.931791372405279	-1.11563651161759	477	148	156	25	0.327044025157233	0.168918918918919	0.000316532602102102	0.000173361817939835	0.000293874216688675	9.06466229752514e-07	7.31015843748669e-06
THOC6	1.65188798306761	0.700117329438806	-0.951770653628803	477	148	124	17	0.259958071278826	0.114864864864865	0.000347889811241608	0.000178967088692719	0.000285102710227392	9.07766473382786e-07	7.31732267065271e-06
PSMD13	2.69932333741864	1.5550281091534	-1.14429522826524	477	148	204	38	0.427672955974843	0.256756756756757	0.000280647804339982	0.000162967547906949	0.000313372344415895	9.08530786813886e-07	7.32016233947188e-06
EPHA1-AS1	0.382940407870338	0.123105618921626	-0.259834788948713	477	148	135	20	0.283018867924528	0.135135135135135	0.000414759472897816	0.000195537251547781	0.000262774758783148	9.13780618456759e-07	7.35912351201396e-06
SEPN1	0.906514589730793	0.457075817937089	-0.449438771793705	477	148	215	42	0.450733752620545	0.283783783783784	0.000447449328856942	0.000278794940246587	0.000185069847371202	9.17376691175263e-07	7.38473688057078e-06
SLC35F2	1.26370069064808	0.521050589264497	-0.742650101383586	477	148	119	16	0.249475890985325	0.108108108108108	0.000405147168797292	0.000151548667064314	0.000346139990353855	9.31808869784845e-07	7.49751647671991e-06
ZNF493	2.20287037482374	1.42324122514714	-0.7796291496766	477	148	367	92	0.769392033542977	0.621621621621622	0.000561749987062763	0.000610278453529665	8.76596206042167e-05	9.49227800833448e-07	7.63421507904348e-06
CHRM3	1.03247221830888	0.571841246123625	-0.460630972185258	477	148	199	37	0.417190775681342	0.25	0.000359341845826867	0.000219205433287239	0.000244205702324216	9.49804425625086e-07	7.63539612020601e-06
YTHDF2	2.93797554797426	1.70416938728309	-1.23380616069117	477	148	234	47	0.490566037735849	0.317567567567568	0.000316392784231105	0.000219053751699066	0.000245822606660804	9.55113488066834e-07	7.67460254590474e-06
CDC45	1.0852886823856	0.481042631585371	-0.604246050800228	477	148	111	14	0.232704402515723	0.0945945945945946	0.000382386639176951	0.000147814755718359	0.000367717289705373	9.63574686341065e-07	7.73909036054944e-06
CREBZF	1.31695529391428	0.707295239497105	-0.609660054417172	477	148	145	22	0.30398322851153	0.148648648648649	0.000289491171850892	0.000123961098281459	0.000439420639207244	9.65532103160933e-07	7.75130743097927e-06
POLDIP3	0.911941049519186	0.232051086606047	-0.679889962913138	477	148	77	7	0.161425576519916	0.0472972972972973	0.000630229138390107	0.000165313507431515	0.00033368589395624	9.77097166807769e-07	7.84060897267697e-06
ANKRD17	1.36402151308831	0.71842567645351	-0.645595836634799	477	148	159	26	0.333333333333333	0.175675675675676	0.00036039568658368	0.000193725872543967	0.000285906092973536	9.80850809418397e-07	7.8671762889965e-06
MTRF1L	1.17313678070895	0.641891301644717	-0.531245479064229	477	148	121	16	0.253668763102725	0.108108108108108	0.000288181383214459	0.000102473348199954	0.000547344672310345	9.92556566534202e-07	7.95603652202772e-06
NUDCD3	0.80290037436518	0.2429490652966	-0.559951309068579	477	148	82	8	0.171907756813417	0.0540540540540541	0.000595638732034592	0.000155925770846853	0.00035981436525088	9.92825226237502e-07	7.95603652202772e-06
RRBP1	0.743569043780034	0.291764715307331	-0.451804328472703	477	148	88	9	0.184486373165618	0.0608108108108108	0.000465064012791578	0.000139288752383447	0.000403685899632107	9.9490496627777e-07	7.96910803917532e-06
DDX58	0.602332067092248	0.19933228906924	-0.402999778023007	477	148	82	8	0.171907756813417	0.0540540540540541	0.000595638732034592	0.000155925770846853	0.000365717703443765	1.0081861415909e-06	8.07184992857319e-06
SBNO1	2.19027740530533	1.6247923362662	-0.565485069039131	477	148	303	66	0.635220125786163	0.445945945945946	6.47096176980614e-05	5.52261668360153e-05	0.00103581848058126	1.01117936943487e-06	8.09216787269362e-06
CEP76	0.587544009059562	0.0729176326119962	-0.514626376447565	477	148	56	3	0.117400419287212	0.0202702702702703	0.000752479966572449	0.000150153703514456	0.000390893782010571	1.03600606921529e-06	8.28711563515482e-06
HEATR6	0.539931860435768	0.0746905775111937	-0.465241282924574	477	148	56	3	0.117400419287212	0.0202702702702703	0.000752479966572449	0.000150153703514456	0.000392420442859431	1.03982257682051e-06	8.31390094500146e-06
GOLGA8DP	0.303525340371522	0.146034925554842	-0.15749041481668	477	148	124	17	0.259958071278826	0.114864864864865	0.000347889811241608	0.000178967088692719	0.000332459063217671	1.04940592685731e-06	8.38675020087581e-06
CUL3	1.24641057893232	0.576535693619393	-0.669874885312924	477	148	139	21	0.291404612159329	0.141891891891892	0.000410546030143314	0.000223841885504124	0.000266037400518822	1.05025578315174e-06	8.38976809508716e-06
HSP90B2P	1.27163807020299	0.859128509419311	-0.412509560783675	477	148	273	58	0.572327044025157	0.391891891891892	0.00017839384205119	0.000153417203441038	0.000389146912813435	1.05277630707549e-06	8.40612308831604e-06
CACNG8	0.995157203064383	1.38885475578484	0.393697552720458	477	148	376	129	0.788259958071279	0.871621621621622	0.0331780425272343	0.0235937078055113	2.5854546553905e-06	1.07436358000771e-06	8.57463762911815e-06
PHACTR4	2.96936172263815	2.14409904480881	-0.825262677829338	477	148	468	138	0.981132075471698	0.932432432432432	0.00613145180216859	0.00522076681246873	1.17219840066533e-05	1.07764060891775e-06	8.59692997666492e-06
YME1L1	2.92340576816162	1.95671595128002	-0.966689816881598	477	148	394	106	0.825995807127883	0.716216216216216	0.00512263257963779	0.00468328701959085	1.31008063125329e-05	1.08024955750026e-06	8.61387506218565e-06
IPO7	1.0208801880607	0.497268542959554	-0.523611645101145	477	148	120	16	0.251572327044025	0.108108108108108	0.000341912522757864	0.00014837889411567	0.000416052052017132	1.08653410732391e-06	8.66010092001638e-06
EPB41L4A-AS1	1.74245642480517	1.0745937553259	-0.667862669479265	477	148	163	26	0.341719077568134	0.175675675675676	0.000184204270946516	9.17134584617428e-05	0.000675958275448269	1.09086839336518e-06	8.69074792669317e-06
BFAR	0.762894901717929	0.280563227605818	-0.482331674112111	477	148	83	8	0.174004192872117	0.0540540540540541	0.000499467679341982	0.00015349058762637	0.000404998300298063	1.09367219245798e-06	8.70917981676756e-06
LINC00987	1.43869116190884	1.79800324827952	0.359312086370688	477	148	386	134	0.809224318658281	0.905405405405405	0.0090987547280274	0.00550937282157628	1.14483259207638e-05	1.10876015354146e-06	8.82537315762438e-06
PIGT	1.20542076348875	0.435338768607283	-0.770081994881472	477	148	88	9	0.184486373165618	0.0608108108108108	0.000465064012791578	0.000139288752383447	0.00045590189182272	1.1158695858554e-06	8.87798435392164e-06
MIA3	1.16352862448813	0.583512514186812	-0.580016110301316	477	148	132	19	0.276729559748428	0.128378378378378	0.000352312003719676	0.000167863635562383	0.000378519230043014	1.11649282783915e-06	8.87896668728302e-06
MCTS1	1.72690916862308	1.51516211386016	-0.211747054762919	477	148	409	102	0.857442348008386	0.689189189189189	6.52255545013822e-06	9.48881600164293e-06	0.00671059794736031	1.11874667047545e-06	8.89290977524244e-06
PES1	0.714364745182579	0.236436571939853	-0.477928173242726	477	148	82	8	0.171907756813417	0.0540540540540541	0.000595638732034592	0.000155925770846853	0.000412299931625096	1.12889344936121e-06	8.96955322958467e-06
MRPL15	2.43766740565481	3.42918319472998	0.991515789075173	477	148	187	81	0.392033542976939	0.547297297297297	0.00119868223777731	0.00118334597853803	5.47581423690793e-05	1.13733106503678e-06	9.03255418035024e-06
CA5B	2.30122855252577	1.80616403303835	-0.495064519487416	477	148	454	128	0.951781970649895	0.864864864864865	0.000532831133156159	0.000647232465501364	0.00010032922697126	1.13962345713094e-06	9.04671596934242e-06
OSGEP	2.29721800950668	1.10473023232149	-1.19248777718519	477	148	179	32	0.375262054507338	0.216216216216216	0.000510893148969385	0.000323593486798785	0.000201724451660467	1.14525590258918e-06	9.08736773800778e-06
NCAPG2	0.657329391438403	0.230034767719818	-0.427294623718585	477	148	78	7	0.163522012578616	0.0472972972972973	0.000527798513149836	0.000167023080661087	0.000392010416207496	1.14853257551015e-06	9.10929898951486e-06
NFKBIZ	2.86044064617775	1.64464019516095	-1.2158004510168	477	148	242	51	0.507337526205451	0.344594594594595	0.000746973402442525	0.000659160040542746	9.97639457662468e-05	1.15325655169601e-06	9.14268447007198e-06
ATP2A2	0.726352026970622	0.289583851665607	-0.436768175305015	477	148	96	11	0.20125786163522	0.0743243243243243	0.000547280882073954	0.000166970161357238	0.000398122516845969	1.16506316573989e-06	9.23216422949815e-06
TIMM23B	0.664691330344836	0.281431654982591	-0.383259675362245	477	148	97	11	0.20335429769392	0.0743243243243243	0.000460570985681125	0.00016251219791791	0.000412080854246985	1.17321853490885e-06	9.29264399963919e-06
UPP1	0.287438354757556	0.946029261928174	0.658590907170618	477	148	26	22	0.0545073375262055	0.148648648648649	0.00034248815964305	0.000563657022038665	0.000119010303422273	1.17508224905824e-06	9.30325812690227e-06
PLA2G7	0.36228106001256	0.132819917795245	-0.229461142217315	477	148	96	11	0.20125786163522	0.0743243243243243	0.000547280882073954	0.000166970161357238	0.000405372703150307	1.18505854295225e-06	9.37806239380389e-06
SRPK2	1.04687049965111	0.412205483490278	-0.634665016160835	477	148	96	11	0.20125786163522	0.0743243243243243	0.000547280882073954	0.000166970161357238	0.000407816713063769	1.19179400877466e-06	9.42716489754706e-06
PTGER4	0.600465845105551	0.0549756896968639	-0.545490155408687	477	148	55	3	0.115303983228512	0.0202702702702703	0.000903909105439941	0.000148547754319696	0.000458723804950126	1.19260539189868e-06	9.42938468734844e-06
RPLP1	11.785031742976	10.8461662542053	-0.93886548877073	477	148	477	148	1	1	NA	1	6.82817312129701e-08	1.1949045939406e-06	9.44336077221915e-06
LSM2	1.95111964217203	1.06815397888769	-0.882965663284339	477	148	180	31	0.377358490566038	0.209459459459459	0.00023882990640733	0.000145054077383757	0.000471793126094069	1.19744182224604e-06	9.45920471944113e-06
RALGPS2	0.407959194221691	0.00161794047084727	-0.406341253750844	477	148	43	1	0.090146750524109	0.00675675675675676	0.00103619283859486	0.000137977550718084	0.000497554982871648	1.20100328589433e-06	9.47890909693412e-06
ZNF256	0.504066524901458	0.00559247623558207	-0.498474048665876	477	148	43	1	0.090146750524109	0.00675675675675676	0.00103619283859486	0.000137977550718084	0.000497554982871648	1.20100328589433e-06	9.47890909693412e-06
PNKD	2.90000615753535	1.70173717627331	-1.19826898126204	477	148	236	47	0.494758909853249	0.317567567567568	0.000225360865434747	0.000151937355532838	0.00045232965650603	1.20222965642665e-06	9.48437481175664e-06
XXYLT1	0.495752643528056	0.106413857074279	-0.389338786453776	477	148	56	3	0.117400419287212	0.0202702702702703	0.000752479966572449	0.000150153703514456	0.000458259403826934	1.20360801690887e-06	9.48882099222013e-06
ALDH1B1	1.34212834207961	0.781322793387662	-0.560805548691951	477	148	289	64	0.605870020964361	0.432432432432432	0.00029116008532109	0.000293018125250676	0.000234882104260035	1.20386144976158e-06	9.48882099222013e-06
SLC20A2	0.358372457733422	0.057179638773267	-0.301192818960155	477	148	49	2	0.10272536687631	0.0135135135135135	0.000996129950450485	0.000122228716222887	0.000564139018386015	1.20599327919954e-06	9.50140869102396e-06
GNS	1.27744733360144	0.722235961173802	-0.555211372427643	477	148	290	65	0.607966457023061	0.439189189189189	0.000421587365113349	0.000418331278157268	0.000165054812464149	1.20753670756742e-06	9.5093515720934e-06
EIF2A	2.73901464997344	1.78328283128001	-0.955731818693426	477	148	273	59	0.572327044025157	0.398648648648649	0.000312599902505684	0.000233303991150466	0.000297669464179449	1.21412901678267e-06	9.55702973511779e-06
TMEM163	0.693702272771521	0.159200949842463	-0.534501322929058	477	148	67	5	0.140461215932914	0.0337837837837838	0.000664476241479468	0.000174827806292871	0.000398022451744647	1.21640214121526e-06	9.57068221471671e-06
LARP4	0.998726536379783	0.412294956644441	-0.586431579735342	477	148	97	11	0.20335429769392	0.0743243243243243	0.000460570985681125	0.00016251219791791	0.000428400281934312	1.21697696834176e-06	9.57096627691888e-06
FNBP4	1.6813836190529	1.18536735778376	-0.49601626126914	477	148	181	30	0.379454926624738	0.202702702702703	0.000107539134188103	6.24167876128499e-05	0.0011229104573745	1.22469130206782e-06	9.62737419138801e-06
