gene	meanA	meanB	log2fc	nCellA	nCellB	expCellA	expCellB	expFractionCellA	expFractionCellB	chisq.test.p	fisher.test.p	wilcox	fisher	p.adjust
COLQ	0.197045339414072	0.661112419816547	0.464067080402475	477	185	21	23	0.0440251572327044	0.124324324324324	0.000388106732782043	0.000416845993321022	0.000162790665377032	1.18792237876383e-06	1.67265786701781e-05
GART	2.07888341104653	1.31304979694626	-0.765833614100273	477	185	190	45	0.39832285115304	0.243243243243243	0.000260916866844781	0.000195375521101238	0.000351706441652335	1.20204917892308e-06	1.69115615086824e-05
KGFLP1	0.610772039111878	0.327942599814198	-0.28282943929768	477	185	99	16	0.207547169811321	0.0864864864864865	0.000350342790394147	0.000144374546808622	0.000476321633103545	1.20293799170538e-06	1.69115615086824e-05
DARS	4.78619537803561	3.52031802764322	-1.26587735039239	477	185	356	115	0.746331236897275	0.621621621621622	0.00205363162399481	0.00215127169817712	3.24411838989151e-05	1.21977064175189e-06	1.71348279932214e-05
WDR61	2.81843089374891	1.88487566437601	-0.933555229372896	477	185	230	59	0.482180293501048	0.318918918918919	0.000204575358628095	0.000165457285650923	0.000429932847214709	1.24193224398329e-06	1.74325469851092e-05
EFHC2	0.840412633448643	0.230859867751718	-0.609552765696925	477	185	67	8	0.140461215932914	0.0432432432432432	0.000662290573149792	0.000194623544860416	0.000368221246394263	1.25063696180962e-06	1.75410600040727e-05
EPB41L4A-AS1	1.74245642480517	1.15333169954166	-0.589124725263508	477	185	163	35	0.341719077568134	0.189189189189189	0.00017566437440043	9.93495400887141e-05	0.000741607680574278	1.28373944446838e-06	1.7991333583993e-05
PTDSS1	2.11699030420231	1.2047282158436	-0.912262088358709	477	185	182	43	0.381551362683438	0.232432432432432	0.000395116347730904	0.000248971835120281	0.000297239956173594	1.28909272765365e-06	1.80510239000048e-05
EAPP	3.7521842110267	2.82967567904914	-0.92250853197756	477	185	311	89	0.651991614255765	0.481081081081081	7.92638574815269e-05	6.58630671625052e-05	0.00112445159542906	1.29000320724672e-06	1.80510239000048e-05
SIL1	1.48961505860134	0.700721910815252	-0.78889314778609	477	185	122	23	0.255765199161426	0.124324324324324	0.00036451751520408	0.000223953437353878	0.000339032208796921	1.32064280496747e-06	1.8465416362313e-05
SNHG17	2.00278240703987	1.13182940417213	-0.870953002867735	477	185	168	38	0.352201257861635	0.205405405405405	0.000360781810759347	0.00024921787506391	0.000311818891761302	1.3498583828759e-06	1.88592704555563e-05
TMEM14C	4.04311075601082	2.87572280289436	-1.16738795311645	477	185	345	107	0.723270440251572	0.578378378378378	0.000462721483683726	0.000403024180107059	0.000193431345120353	1.35389600833719e-06	1.89010179954608e-05
COMMD10	2.15476547569259	1.23389536871788	-0.920870106974706	477	185	183	43	0.383647798742138	0.232432432432432	0.000329950275036099	0.000245084142027101	0.000322372059725172	1.37108702457665e-06	1.91136991213555e-05
MTIF3	2.30575255036907	3.67025825234508	1.36450570197601	477	185	218	109	0.457023060796646	0.589189189189189	0.00302216176499941	0.0024372629211455	3.24209758672408e-05	1.37125322143324e-06	1.91136991213555e-05
MRPL37	3.23319736381069	2.41308779946129	-0.820109564349394	477	185	250	64	0.524109014675052	0.345945945945946	5.51387416178003e-05	4.31438850744512e-05	0.00183775019016145	1.37565581301873e-06	1.91602363005833e-05
PSMC3IP	0.45459639497435	0.0989478680455671	-0.355648526928782	477	185	46	3	0.0964360587002096	0.0162162162162162	0.000745336724050543	0.000185850846072599	0.000432966026260005	1.39493080560902e-06	1.94136853772897e-05
AMBRA1	0.535730727770235	0.865564847109574	0.329834119339338	477	185	193	102	0.40461215932914	0.551351351351351	0.000895443878784823	0.000901838042256488	8.96176868208529e-05	1.40070520346864e-06	1.94789961461519e-05
DDX3X	4.15850037131814	3.11354229021042	-1.04495808110772	477	185	379	124	0.794549266247379	0.67027027027027	0.00112412248263276	0.0011303864152634	7.21575470275553e-05	1.4128728346179e-06	1.96330454310445e-05
AFTPH	1.42584767878892	0.776299047422698	-0.649548631366226	477	185	137	28	0.287211740041929	0.151351351351351	0.000421815612848261	0.000208151514446997	0.000393587415787208	1.41874637091989e-06	1.96994629097119e-05
EIF1AX	2.99808451569916	2.20980994838224	-0.788274567316919	477	185	290	82	0.607966457023061	0.443243243243243	0.000179757262611694	0.000166598985628291	0.000495674657856112	1.42940035224229e-06	1.9832103962659e-05
RSL24D1	6.15357906915081	5.19027894403381	-0.963300125117002	477	185	429	149	0.89937106918239	0.805405405405405	0.00175219862170394	0.00169488138889003	4.89365979481204e-05	1.43531719999292e-06	1.98988664008256e-05
SLC13A1	0.375252052076082	0.527386358976346	0.152134306900265	477	185	203	108	0.425576519916143	0.583783783783784	0.000352770279358452	0.000268170562029544	0.000313273452739179	1.45274033919357e-06	2.01249236681053e-05
LLPH	3.44419604838699	2.50034293875003	-0.943853109636962	477	185	402	135	0.842767295597484	0.72972972972973	0.00126400422347844	0.00126797173081596	6.63856372405535e-05	1.45541852960204e-06	2.01465275169894e-05
TXK	0.463703114088122	0.0591754293302406	-0.404527684757881	477	185	45	3	0.0943396226415094	0.0162162162162162	0.000929065904702122	0.000177160824794865	0.000476884025151099	1.46046888310106e-06	2.02009094591144e-05
DYNLT1	3.79681744604309	4.90169196703941	1.10487452099632	477	185	305	142	0.639412997903564	0.767567567567568	0.00216114668760703	0.00162806496105234	5.25600559337882e-05	1.47814957411324e-06	2.04297741214162e-05
LOC728743	0.128450905917268	0.50453830150049	0.376087395583222	477	185	15	19	0.0314465408805031	0.102702702702703	0.000414061193400956	0.000559157558456466	0.000154214155992322	1.48886871649893e-06	2.05621447204211e-05
SEL1L3	0.567985960070822	0.146299330476138	-0.421686629594684	477	185	59	6	0.123689727463312	0.0324324324324324	0.00068569609447555	0.000213650768629207	0.000407960896607256	1.50400999395658e-06	2.07553379166007e-05
LZTFL1	0.655852058434563	0.223278690732757	-0.432573367701807	477	185	67	8	0.140461215932914	0.0432432432432432	0.000662290573149792	0.000194623544860416	0.000450849420808508	1.51351349892268e-06	2.08704935697538e-05
FABP5P3	1.03948891871698	0.635616732196977	-0.403872186520004	477	185	180	42	0.377358490566038	0.227027027027027	0.00033752209878726	0.00023156887048459	0.000380205372519719	1.5183521559275e-06	2.09211966152244e-05
TRIM38	0.969535684918304	1.69649512399233	0.726959439074029	477	185	141	81	0.29559748427673	0.437837837837838	0.000707163168668542	0.000668401370552267	0.000132334485397072	1.52499271041244e-06	2.09966312857933e-05
FIGNL1	0.457457234846797	0.0669366045495682	-0.390520630297229	477	185	45	3	0.0943396226415094	0.0162162162162162	0.000929065904702122	0.000177160824794865	0.000504594499542145	1.54028372633363e-06	2.11909622823089e-05
ITPR2	0.816608871793602	0.388275903381834	-0.428332968411769	477	185	104	18	0.218029350104822	0.0972972972972973	0.000494943783069488	0.000212702992604283	0.000424143965798424	1.55362626836997e-06	2.13549652535127e-05
DNPH1	3.25012197856027	2.20292411588725	-1.04719786267302	477	185	255	69	0.534591194968553	0.372972972972973	0.000266191266260494	0.000194191339142867	0.000464877798452289	1.55457601462353e-06	2.13549652535127e-05
KGFLP2	0.494577200300032	0.242274450128933	-0.252302750171099	477	185	94	15	0.19706498951782	0.0810810810810811	0.000475900424736924	0.000175569994458447	0.000515451615361097	1.55818632147241e-06	2.13882450178328e-05
B3GNT6	1.01469097291982	1.39694948000853	0.382258507088706	477	185	361	157	0.756813417190776	0.848648648648649	0.0136992505603523	0.0115252278509777	7.94125477598846e-06	1.5748352619457e-06	2.16003109157503e-05
AAED1	0.485572409772259	0.0825274097765397	-0.403044999995719	477	185	45	3	0.0943396226415094	0.0162162162162162	0.000929065904702122	0.000177160824794865	0.00052193388448274	1.59008846416263e-06	2.17929247725302e-05
PCNP	3.96760277831592	2.96737638359195	-1.00022639472397	477	185	321	96	0.672955974842767	0.518918918918919	0.000326014408773275	0.000319444264680757	0.000293527087480039	1.61112350530799e-06	2.20644282943662e-05
CDKN2B-AS1	1.28269328105835	0.914980597035682	-0.367712684022667	477	185	289	82	0.605870020964361	0.443243243243243	0.000219268593720605	0.000173727569011539	0.000561683427011139	1.67277257898865e-06	2.28913080357193e-05
CDK7	1.37440386412054	0.786886719447643	-0.587517144672899	477	185	155	34	0.324947589098532	0.183783783783784	0.000443591901686715	0.000259007442166175	0.000377428614166194	1.67562842503139e-06	2.29129782129008e-05
MLF1	0.347334573352816	0	-0.347334573352816	477	185	28	0	0.0587002096436059	0	0.00162050413277714	0.00012737102081371	0.00077065590435566	1.68212279870808e-06	2.29843319286296e-05
ZAK	0.965865209623611	0.367633556678108	-0.598231652945503	477	185	181	45	0.379454926624738	0.243243243243243	0.0012586123371355	0.000977193356665331	0.000101243578787785	1.6946308857775e-06	2.31376858392471e-05
DISC2	0.159665663487802	0.287315802530161	0.127650139042359	477	185	79	54	0.165618448637317	0.291891891891892	0.000414773668340172	0.000497665176743311	0.000204002976640897	1.73638094858778e-06	2.36897609872102e-05
DHX9	2.30695365814895	1.54976412019243	-0.757189537956521	477	185	205	50	0.429769392033543	0.27027027027027	0.000219773791429395	0.000175801043246031	0.000582713203887763	1.75113376554355e-06	2.38729507824934e-05
RHOA	5.71852373968492	6.82111596222646	1.10259222254154	477	185	387	167	0.811320754716981	0.902702702702703	0.00617764647478524	0.00467375539825986	2.19414168465738e-05	1.75285940623442e-06	2.38784001867441e-05
PKIB	1.02557838554165	1.26671123611459	0.241132850572941	477	185	361	163	0.756813417190776	0.881081081081081	0.000613806562500633	0.000282251823677215	0.000366393319608291	1.76679814100439e-06	2.40500889806108e-05
CORO1B	0.243569120825302	0.704705649309417	0.461136528484116	477	185	28	27	0.0587002096436059	0.145945945945946	0.000478212568758479	0.000492826335950389	0.000210458299145649	1.77169076073903e-06	2.40984734970916e-05
TPM4	4.29124831848587	5.55963992382832	1.26839160534245	477	185	348	151	0.729559748427673	0.816216216216216	0.0262938500889619	0.0208351934359832	4.98721146995197e-06	1.77474806813449e-06	2.41218399690823e-05
UBALD2	0.35388445239131	0.925844813788306	0.571960361396996	477	185	42	35	0.0880503144654088	0.189189189189189	0.000452911021281109	0.000623627305410114	0.000168815638424613	1.79674464535264e-06	2.43842358659771e-05
HSPB1	4.59856604219729	5.56266881311335	0.964102770916059	477	185	374	156	0.784067085953878	0.843243243243243	0.10924193386508	0.103675976832125	1.01546283737276e-06	1.79676167439345e-06	2.43842358659771e-05
XRCC1	0.861579371736841	0.52897372072521	-0.332605651011631	477	185	95	15	0.19916142557652	0.0810810810810811	0.000390793663618394	0.000171902030180734	0.00062047456139408	1.8189525032558e-06	2.46668039391067e-05
C8orf86	0.524396897498688	0.775397200777608	0.251000303278919	477	185	206	108	0.431865828092243	0.583783783783784	0.000612828039005111	0.000511742836955201	0.000211336130999361	1.84284461370566e-06	2.49720004877541e-05
RPL13	7.1089552698456	7.94699495458574	0.838039684740149	477	185	465	184	0.974842767295597	0.994594594594595	0.183041237535418	0.125158150700645	8.68696950380829e-07	1.85206197660284e-06	2.5078033185444e-05
TFPI	2.02738360173885	1.32702930293181	-0.700354298807039	477	185	197	48	0.412997903563941	0.259459459459459	0.000341264226565425	0.000228907252088755	0.000478300917739271	1.86427828242097e-06	2.52244835372797e-05
ELP6	1.08434928909458	0.473545244169993	-0.61080404492459	477	185	93	15	0.19496855345912	0.0810810810810811	0.000578651173279113	0.000251465474399155	0.000440217640592251	1.88371272678012e-06	2.5468305177615e-05
CPNE7	0.178433639910695	0.607266746486349	0.428833106575655	477	185	18	21	0.0377358490566038	0.113513513513514	0.000412799775053092	0.000653771891553446	0.000170678750396999	1.89789066371093e-06	2.56407449083046e-05
MPP6	0.292622219234646	0.0282586420889687	-0.264363577145677	477	185	34	1	0.0712788259958071	0.00540540540540541	0.00134968504361806	0.000158186578447005	0.000706868239643847	1.90160597052305e-06	2.56524508787637e-05
RANBP17	0.313324150354913	0.0295055617823975	-0.283818588572515	477	185	34	1	0.0712788259958071	0.00540540540540541	0.00134968504361806	0.000158186578447005	0.000706868239643847	1.90160597052305e-06	2.56524508787637e-05
MYO1B	0.149898914507814	0.460936329882939	0.311037415375124	477	185	15	19	0.0314465408805031	0.102702702702703	0.000414061193400956	0.000559157558456466	0.00020090389384315	1.90992589225333e-06	2.57454007437052e-05
SNAR-A10+SNAR-A11+SNAR-A14+SNAR-A3+SNAR-A4+SNAR-A5+SNAR-A6+SNAR-A7+SNAR-A8+SNAR-A9	0.115236452561007	0.0117924110392794	-0.103444041521728	477	185	34	1	0.0712788259958071	0.00540540540540541	0.00134968504361806	0.000158186578447005	0.000722063080038775	1.940053623617e-06	2.61319564006871e-05
PDE6B	1.78230671962399	0.9921249825701	-0.790181737053888	477	185	248	70	0.519916142557652	0.378378378378378	0.00145196309791769	0.00130875472783725	8.74628486692702e-05	1.94399734774107e-06	2.61655069024432e-05
FOXO1	0.189468260090141	0.634511699563277	0.445043439473136	477	185	18	21	0.0377358490566038	0.113513513513514	0.000412799775053092	0.000653771891553446	0.000175277845797601	1.94598415734396e-06	2.61726875949271e-05
IMMP1L	1.2545632013946	0.545822588133344	-0.708740613261259	477	185	119	23	0.249475890985325	0.124324324324324	0.000638584760437698	0.000319282190215659	0.000360293922366983	1.95307452581036e-06	2.62483004846059e-05
CCDC144NL	0.129966384311385	0.0147111820141466	-0.115255202297239	477	185	34	1	0.0712788259958071	0.00540540540540541	0.00134968504361806	0.000158186578447005	0.000728225544995784	1.95563209128502e-06	2.62483004846059e-05
BIRC3	0.718873198391776	0.243379714260195	-0.475493484131581	477	185	74	10	0.155136268343816	0.0540540540540541	0.000735052398719158	0.000243629459039423	0.000472919812668652	1.9559786357011e-06	2.62483004846059e-05
RABGAP1	0.809258329350726	0.355942276797442	-0.453316052553283	477	185	93	15	0.19496855345912	0.0810810810810811	0.000578651173279113	0.000251465474399155	0.00045926033732582	1.96030666389144e-06	2.62867927848257e-05
YWHAH	1.27857402144332	2.28355404396669	1.00498002252337	477	185	127	74	0.266247379454927	0.4	0.00109779973643181	0.000970652506021148	0.00011928040510293	1.96496602863977e-06	2.63296675667958e-05
LIMA1	0.621592909475148	0.166390283029615	-0.455202626445533	477	185	58	6	0.121593291404612	0.0324324324324324	0.000847215028946519	0.00021506928096588	0.000539687285164132	1.9696027281269e-06	2.63721751158642e-05
SPINT2	4.19928619425386	3.14469250692492	-1.05459368732895	477	185	303	85	0.635220125786163	0.459459459459459	5.52704678863493e-05	4.95451525322918e-05	0.00235899782124649	1.98248298712819e-06	2.65249153901869e-05
IGBP1	2.23091607442809	1.45566883357218	-0.775247240855915	477	185	186	44	0.389937106918239	0.237837837837838	0.000321800560900072	0.000191250640064213	0.000612362579101366	1.98627899545622e-06	2.65559750773356e-05
IL12B	0.00277551667652665	0.230366979469993	0.227591462793466	477	185	1	7	0.00209643605870021	0.0378378378378378	0.000723950498411668	0.000746962843432454	0.000157753946099606	1.99779360852258e-06	2.66703225321595e-05
LEF1-AS1	0.0016603989295449	0.190136455259381	0.188476056329836	477	185	1	7	0.00209643605870021	0.0378378378378378	0.000723950498411668	0.000746962843432454	0.000157753946099606	1.99779360852258e-06	2.66703225321595e-05
LAIR2	0.076527529011724	0.31007387417051	0.233546345158786	477	185	11	16	0.0230607966457023	0.0864864864864865	0.000495196291764602	0.000610472709965814	0.000193895648831563	2.00627459469775e-06	2.6763703093268e-05
FAM229A	0.013648483715463	0.245676951930268	0.232028468214805	477	185	1	7	0.00209643605870021	0.0378378378378378	0.000723950498411668	0.000746962843432454	0.000159276471033887	2.01593210143874e-06	2.6872628582391e-05
PTGER2	0.410297499061463	1.0023858911807	0.592088392119237	477	185	33	30	0.0691823899371069	0.162162162162162	0.000446902018824898	0.000564153061795893	0.000212093279291918	2.02676383741156e-06	2.69970339851662e-05
FOLR2	0.0128813089550612	0.236274107071818	0.223392798116757	477	185	1	7	0.00209643605870021	0.0378378378378378	0.000723950498411668	0.000746962843432454	0.000160812816266816	2.03422422201711e-06	2.70763813852965e-05
MYL6	9.39592372186717	10.2745289820926	0.878605260225385	477	185	474	185	0.993710691823899	1	0.662587442372069	0.563670144317883	2.14340988853985e-07	2.04531945799688e-06	2.7203957251895e-05
RNU4ATAC	0.20369105683956	0.714785332861741	0.511094276022181	477	185	20	22	0.0419287211740042	0.118918918918919	0.00052250341444525	0.000578144119089933	0.000209589872033311	2.05098225961764e-06	2.72591435523646e-05
TK2	0.665097724378956	1.36921072875565	0.704113004376691	477	185	64	46	0.134171907756813	0.248648648648649	0.000593759770486612	0.00067546352552245	0.000179955177910287	2.05703367260401e-06	2.73194095943405e-05
C20orf196	0.663156354246782	0.293036672762817	-0.370119681483965	477	185	67	8	0.140461215932914	0.0432432432432432	0.000662290573149792	0.000194623544860416	0.000629275371899412	2.07165771009756e-06	2.74933557119727e-05
LOC100131289	0.777613345330076	0.231953630815778	-0.545659714514297	477	185	70	9	0.146750524109015	0.0486486486486487	0.000778699333253837	0.000267903315143215	0.000462573571696354	2.09477719746205e-06	2.77797073262842e-05
IFIT3	1.28597844004399	2.5147211401475	1.22874270010351	477	185	331	147	0.693920335429769	0.794594594594595	0.0124922298950115	0.00915213314472585	1.39411849519705e-05	2.15303538493209e-06	2.8531283478471e-05
ACYP1	2.38530731000084	1.71810333888707	-0.667203971113764	477	185	219	55	0.459119496855346	0.297297297297297	0.000211051890313473	0.000150779322917945	0.000876547822867115	2.22555935976915e-06	2.94706606691784e-05
CCT8	5.0733084565415	3.9929410394443	-1.0803674170972	477	185	380	120	0.79664570230608	0.648648648648649	0.000107157153593536	0.000118481025458185	0.00113189514180947	2.25631772823064e-06	2.98560073238101e-05
CFP	0.643226030863727	1.35585789927585	0.712631868412122	477	185	52	40	0.109014675052411	0.216216216216216	0.00055472850894519	0.000644860494973582	0.000212235754143752	2.29987627672238e-06	3.04100380818601e-05
WRB	1.23045560507646	0.581024977048133	-0.649430628028328	477	185	110	20	0.230607966457023	0.108108108108108	0.000557998585786249	0.000293107642162616	0.000469132031851826	2.31004846438558e-06	3.05221297102861e-05
COMMD4	1.92637095137506	1.20625159590901	-0.720119355466046	477	185	169	38	0.354297693920335	0.205405405405405	0.0003006750400566	0.000179498435836342	0.000769893508924624	2.32092471701177e-06	3.06433528069391e-05
SMS	2.72007494172637	1.87178390605336	-0.848291035673015	477	185	235	61	0.492662473794549	0.32972972972973	0.000218662484048235	0.000172742363714638	0.000801018124761211	2.32368998258485e-06	3.06573867372677e-05
RAB24	0.577506749855145	1.2327949183272	0.655288168472056	477	185	48	38	0.10062893081761	0.205405405405405	0.000521770413272164	0.000707789979240497	0.000195661550482063	2.32554597353798e-06	3.06594124725076e-05
GMFG	9.00989038342203	9.83588557874027	0.825995195318241	477	185	475	185	0.9958071278826	1	0.925924205418334	1	1.38623541231924e-07	2.3276977352315e-06	3.06653317584375e-05
SNTB1	0.836854279042611	0.400999099625876	-0.435855179416734	477	185	93	15	0.19496855345912	0.0810810810810811	0.000578651173279113	0.000251465474399155	0.000554852951933073	2.34195168009862e-06	3.0830561262351e-05
MARVELD2	0.418736970699544	0.613396902246725	0.194659931547181	477	185	158	90	0.331236897274633	0.486486486486487	0.000301812202851861	0.000328931250244084	0.000425518132614674	2.34889403437633e-06	3.08993664463721e-05
KIF9	1.00690898885782	0.460299056524824	-0.546609932332995	477	185	109	20	0.228511530398323	0.108108108108108	0.000673265896018551	0.000300004294528049	0.000468152356150405	2.35649226930635e-06	3.09766929036045e-05
HERC2P2	2.37141343624198	1.47879409426102	-0.892619341980957	477	185	251	73	0.526205450733753	0.394594594594595	0.0031460335637988	0.00245149043680917	5.74345330047634e-05	2.36205358312802e-06	3.10271502396444e-05
IQGAP1	0.910780314409167	1.71697404403258	0.806193729623415	477	185	112	67	0.234800838574423	0.362162162162162	0.00131294504637996	0.00125643516106488	0.000112999135007063	2.38059924831564e-06	3.1247967830114e-05
SORD	0.937636653605476	0.377534778819097	-0.56010187478638	477	185	88	14	0.184486373165618	0.0756756756756757	0.000779923704579133	0.000302975549720955	0.000469808642432988	2.38634521148438e-06	3.13005760477948e-05
RALB	2.241920877718	1.30233010351045	-0.939590774207551	477	185	171	39	0.358490566037736	0.210810810810811	0.000356144415553125	0.000267742415071321	0.000533475222499652	2.39412303073659e-06	3.13797391998073e-05
CACNG8	0.995157203064383	1.33828149004446	0.343124286980078	477	185	376	163	0.788259958071279	0.881081081081081	0.00819354592344821	0.00534725418032444	2.67489136625428e-05	2.39726411141661e-06	3.13980577327285e-05
C17orf89	1.18792150140051	2.32963493765598	1.14171343625547	477	185	117	69	0.245283018867925	0.372972972972973	0.00145442202286861	0.00142903563539588	0.000106097623148891	2.53229768475393e-06	3.31425501487889e-05
HLA-G	0.458489924933243	0.707254690312276	0.248764765379033	477	185	163	90	0.341719077568134	0.486486486486487	0.000806379359114483	0.000698328741296923	0.000221761424859056	2.58321733890919e-06	3.37844306873025e-05
STX3	0.407769751196481	0.907803842338389	0.500034091141908	477	185	46	37	0.0964360587002096	0.2	0.000501358672907708	0.000588938973742956	0.000265812001057145	2.60962506895283e-06	3.41050347364089e-05
RUFY3	2.97318157297507	4.0644322661881	1.09125069321303	477	185	249	121	0.522012578616352	0.654054054054054	0.00285289474525637	0.0022596031083503	6.95423707411955e-05	2.61888659406948e-06	3.42012535696862e-05
ACSM3	0.934107542445592	0.348123945614567	-0.585983596831025	477	185	78	11	0.163522012578616	0.0594594594594595	0.000686026344977929	0.000321600743247037	0.000494138889841049	2.64671965444224e-06	3.45396914904712e-05
ARL3	1.23797960555713	0.569233754389121	-0.668745851168014	477	185	119	23	0.249475890985325	0.124324324324324	0.000638584760437698	0.000319282190215659	0.00050280505848109	2.67209216037913e-06	3.48455522927355e-05
H1F0	2.54532123613233	3.5164758584521	0.971154622319761	477	185	217	112	0.454926624737945	0.605405405405405	0.000703578914967942	0.000532562129413849	0.000312301271993378	2.76246480995039e-06	3.59979947629497e-05
ACN9	1.70237057764888	1.08259649411096	-0.619774083537918	477	185	145	30	0.30398322851153	0.162162162162162	0.000300521129303816	0.00017685957347304	0.000956886057383622	2.8079349014654e-06	3.65640633698412e-05
FENDRR	0.436679868252345	0.587528049193719	0.150848180941374	477	185	172	96	0.360587002096436	0.518918918918919	0.000276987384834357	0.000284219391369649	0.000597499669255936	2.81707908763039e-06	3.66566309892598e-05
TSPAN33	0.301764544072084	0.778000322180641	0.476235778108557	477	185	30	28	0.0628930817610063	0.151351351351351	0.000541990779150277	0.00062456337870379	0.000272589961232719	2.82376157733514e-06	3.67170557734502e-05
ICA1	1.05209933706597	0.510827881566418	-0.541271455499553	477	185	103	18	0.215932914046122	0.0972972972972973	0.000599188918780343	0.000304140039567713	0.000563511832033977	2.84147601246114e-06	3.69207370190568e-05
CYTIP	0.973748464889184	1.81209690977376	0.838348444884581	477	185	110	67	0.230607966457023	0.362162162162162	0.000856233557104361	0.000845325064279815	0.000203066185082527	2.84568884450359e-06	3.69488178807968e-05
SERAC1	0.434400921843679	0.0611312216502705	-0.373269700193409	477	185	44	3	0.0922431865828092	0.0162162162162162	0.00115713263068212	0.000285361501910026	0.000612687882724826	2.89520618308078e-06	3.75646744604479e-05
ERICH1-AS1	0.00116336873703178	0.290310014927753	0.289146646190722	477	185	2	8	0.00419287211740042	0.0432432432432432	0.000833807756951228	0.000864690105253528	0.000207658445246733	2.96862489456148e-06	3.84895361599407e-05
PRCD	0.00816132265309869	0.171070267140619	0.162908944487521	477	185	2	8	0.00419287211740042	0.0432432432432432	0.000833807756951228	0.000864690105253528	0.00021299600246942	3.04025491792619e-06	3.93898926740524e-05
KBTBD11	0.192444157198739	0.469762198302897	0.277318041104158	477	185	20	22	0.0419287211740042	0.118918918918919	0.00052250341444525	0.000578144119089933	0.000322202674239944	3.07287117038482e-06	3.97838511196694e-05
G3BP1	3.85476052376316	2.79046339578879	-1.06429712797437	477	185	298	88	0.624737945492662	0.475675675675676	0.000667201928896168	0.000598236577970932	0.000314826887132666	3.1048029607872e-06	4.01683883051844e-05
BRCA2	0.411006936057335	0.0866821172922741	-0.324324818765061	477	185	53	5	0.111111111111111	0.027027027027027	0.0010363322894097	0.000330922100508023	0.000571648269361863	3.11765503258818e-06	4.03057067350184e-05
CYSLTR1	1.04410103786333	0.523839057190001	-0.520261980673324	477	185	96	16	0.20125786163522	0.0864864864864865	0.000628742927927983	0.00030638804378299	0.00062677480505116	3.16198943246768e-06	4.08495464055311e-05
VNN2	0.510022120139479	0.112099658349196	-0.397922461790283	477	185	44	3	0.0922431865828092	0.0162162162162162	0.00115713263068212	0.000285361501910026	0.000675122994616851	3.17154315799006e-06	4.09388826125065e-05
SUN2	0.616362057515424	1.20806703351794	0.591704976002517	477	185	73	50	0.153039832285115	0.27027027027027	0.000755613056513542	0.0007852670684193	0.000245492918265514	3.17345105930696e-06	4.09388826125065e-05
OXCT1	1.19532625533431	0.556229740423634	-0.639096514910672	477	185	105	19	0.220125786163522	0.102702702702703	0.000768858089535581	0.000361926431967483	0.000533405191290818	3.17771726991972e-06	4.0964574312086e-05
STAG3L2	2.45870266285175	1.58336030625957	-0.875342356592184	477	185	263	74	0.551362683438155	0.4	0.000651801277401203	0.000522834311825502	0.000372225074045956	3.20180745948344e-06	4.12387588702058e-05
SP110	1.31712843128185	2.31935352629322	1.00222509501137	477	185	110	66	0.230607966457023	0.356756756756757	0.00138048994656115	0.00121314555057852	0.00016051318827143	3.20356619797978e-06	4.12387588702058e-05
CCDC59	2.07489753443994	1.37589135495048	-0.699006179489455	477	185	184	43	0.385744234800839	0.232432432432432	0.000275015357034694	0.000176485781659111	0.00110603061684817	3.21087145038937e-06	4.13032742500445e-05
SMC2	1.20573447384065	0.71472624768201	-0.49100822615864	477	185	122	23	0.255765199161426	0.124324324324324	0.00036451751520408	0.000223953437353878	0.000872275313550938	3.21319460149314e-06	4.13036556590221e-05
CSTF2T	0.729864837135537	0.313173039790048	-0.416691797345489	477	185	85	13	0.178197064989518	0.0702702702702703	0.000707148060742809	0.000352773991663924	0.000554328958097682	3.21634265486819e-06	4.1314632575978e-05
SLC43A3	1.29399580352825	0.632149344615593	-0.66184645891266	477	185	112	21	0.234800838574423	0.113513513513514	0.000707064022380326	0.000343844520276233	0.000575617666186641	3.25294094956227e-06	4.17549633361845e-05
UHRF1	0.870995691199033	1.53033557711321	0.659339885914172	477	185	105	65	0.220125786163522	0.351351351351351	0.000754630148567438	0.000725461957307402	0.000275114544126181	3.27859000251913e-06	4.2054221763082e-05
SMARCA2	2.35899680467989	1.57596220119147	-0.783034603488416	477	185	215	55	0.450733752620545	0.297297297297297	0.000437032057567702	0.00029969668526805	0.000668547712833766	3.29056600280674e-06	4.21777958324174e-05
DOCK11	1.39779880631176	2.16031698029757	0.762518173985806	477	185	157	87	0.329140461215933	0.47027027027027	0.00100958337894117	0.000884091302300163	0.000227489545182181	3.30228607099232e-06	4.22831797393666e-05
MPZL2	0.825182064744739	0.318483415690315	-0.506698649054425	477	185	84	13	0.176100628930818	0.0702702702702703	0.000859933829177245	0.000350683267030292	0.000573734774422375	3.30348347455654e-06	4.22831797393666e-05
FCGRT	0.479582239802516	1.27525605983618	0.795673820033663	477	185	46	36	0.0964360587002096	0.194594594594595	0.00093723171173845	0.000940850795108008	0.000214061756925455	3.30658241922779e-06	4.22927860709327e-05
LINC01480	0.0428367580859435	0.251763738612811	0.208926980526868	477	185	4	10	0.00838574423480084	0.0540540540540541	0.000769061779150342	0.000796178092715663	0.000255082340155529	3.33264400041548e-06	4.25958735297959e-05
ISCA1	1.56102329517813	0.846095407804986	-0.714927887373146	477	185	132	27	0.276729559748428	0.145945945945946	0.00059636460983798	0.000362524983235615	0.000562420802339883	3.34497968120246e-06	4.2723219204805e-05
