gene	meanA	meanB	log2fc	nCellA	nCellB	expCellA	expCellB	expFractionCellA	expFractionCellB	chisq.test.p	fisher.test.p	wilcox	fisher	p.adjust
TOP1	1.4733091184031	1.03806388965303	-0.435245228750064	477	232	159	53	0.333333333333333	0.228448275862069	0.00552452714491763	0.00506499150402806	0.00611851051854757	0.000352725522865895	0.00356968539273613
CAMK2D	0.0160126776104898	0.135306067869678	0.119293390259188	477	232	3	8	0.00628930817610063	0.0344827586206897	0.0115300356445836	0.00736370184773929	0.0042393840101187	0.000355085065169916	0.00359154579399953
GNE	2.15240778923072	1.86148676488822	-0.290921024342497	477	232	465	228	0.974842767295597	0.982758620689655	0.691800544708665	0.599531333040644	5.21414587253345e-05	0.000355529878847073	0.00359402579380275
ZNF300	0.0563012685844435	0.282097727031346	0.225796458446903	477	232	6	11	0.0125786163522013	0.0474137931034483	0.00978641262979071	0.00733928823823358	0.00428172808163887	0.000357234776653273	0.003609233961204
PPT2	0.405472665153366	0.16202479598423	-0.243447869169136	477	232	44	8	0.0922431865828092	0.0344827586206897	0.00893517410485066	0.00530907546303995	0.00594356922066605	0.000358582553948794	0.0036208190136254
CYBA	0.835910098574541	0.469267595645406	-0.366642502929136	477	232	108	32	0.226415094339623	0.137931034482759	0.00744099310833148	0.00646393657882365	0.00488717077775917	0.000358950494346238	0.00362250263464668
METAP2	2.46856121457788	1.94546561743973	-0.523095597138148	477	232	219	79	0.459119496855346	0.34051724137931	0.00349156681709254	0.00272421615141242	0.0116445497146618	0.000360317141562889	0.00363425760039118
LOC146880	1.56938774933471	1.16741747190322	-0.401970277431487	477	232	193	68	0.40461215932914	0.293103448275862	0.00502319775379414	0.00471709996266511	0.00674424260183575	0.000361259593684682	0.00364172325011143
ZBP1	0.344759107406872	0.235311736278443	-0.109447371128429	477	232	157	53	0.329140461215933	0.228448275862069	0.00763946304763977	0.0065069297904889	0.004929123865993	0.000363953029420231	0.00366682167973242
SYNCRIP	2.9675138746667	2.16579129517316	-0.801722579493545	477	232	250	99	0.524109014675052	0.426724137931034	0.0185939016637931	0.0163540209693364	0.00196824176598479	0.000365144895989855	0.00367531961526956
PRELP	0.442570869615878	0.326996574733423	-0.115574294882454	477	232	219	81	0.459119496855346	0.349137931034483	0.00693100037157996	0.0058758858538959	0.00547908126731431	0.000365204776256234	0.00367531961526956
HIST1H2BJ	0.488249937600958	0.75192132822233	0.263671390621372	477	232	98	69	0.205450733752621	0.297413793103448	0.00896807207067932	0.00819861973879742	0.00394028303966022	0.000366346804319258	0.00368351597560298
PLCD1	0.036421014301416	0.206802306948407	0.170381292646991	477	232	3	8	0.00628930817610063	0.0344827586206897	0.0115300356445836	0.00736370184773929	0.00438811553973785	0.00036642841103671	0.00368351597560298
TAGAP	0.677844831565364	1.09704057029105	0.419195738725689	477	232	64	50	0.134171907756813	0.21551724137931	0.00786849763705524	0.00651701342137276	0.00498949237587196	0.000368535218930502	0.00370262727769239
TKT	3.52941157384727	2.65782979014393	-0.871581783703336	477	232	285	114	0.59748427672956	0.491379310344828	0.00955091375646535	0.0078614498515872	0.00416189975257359	0.00037062177907659	0.00372151394896538
NUDT13	0.312149191466154	0.105638512168688	-0.206510679297466	477	232	34	5	0.0712788259958071	0.021551724137931	0.010792123096693	0.00487290744910807	0.0067454271583693	0.000372183743625112	0.00373511489421768
AGAP9	0.698406929586367	0.460602279179678	-0.237804650406689	477	232	121	37	0.253668763102725	0.15948275862069	0.00630718204901831	0.00517343376833527	0.00636568445978267	0.00037282994949494	0.00373845915624194
FAM160B1	0.856349711621342	0.465741377308365	-0.390608334312978	477	232	85	23	0.178197064989518	0.0991379310344828	0.00835597314893739	0.00539170288181521	0.00610982501728908	0.000372932273084343	0.00373845915624194
LOC440311	0.0487964422061101	0.154793631015893	0.105997188809783	477	232	12	16	0.0251572327044025	0.0689655172413793	0.00919637490413358	0.00708659544771963	0.00465485459686695	0.000373393686047649	0.00374100162693482
OR13D1	0.00579737672928521	0.06710003807873	0.061302661349445	477	232	3	8	0.00628930817610063	0.0344827586206897	0.0115300356445836	0.00736370184773929	0.00448988091929311	0.000374168308879009	0.00374667754897535
ENPP1	0.0633393213929721	0.0251634132763726	-0.0381759081165995	477	232	50	10	0.10482180293501	0.0431034482758621	0.00862406093545936	0.00584770028959046	0.00568792362401237	0.000376222140292396	0.0037651492016811
TBC1D20	0.578666170852136	0.400927041966339	-0.177739128885797	477	232	128	40	0.268343815513627	0.172413793103448	0.00644103097475094	0.00473687864731851	0.00706431323624256	0.000378299446924058	0.00378383513467819
SMAD2	0.998561090173896	0.663807916465494	-0.334753173708402	477	232	135	43	0.283018867924528	0.185344827586207	0.00649154429624145	0.0055198619429953	0.00608325025193153	0.000379493677197669	0.00379367249542856
ZCWPW1	0.115851852090947	0.379273797452603	0.263421945361656	477	232	13	17	0.0272536687631027	0.0732758620689655	0.00787339770375931	0.00840981336916496	0.00404476905783194	0.000383993181413384	0.00383513176262272
TNFAIP2	1.37191664446107	0.869167680853051	-0.502748963608015	477	232	134	43	0.280922431865828	0.185344827586207	0.0076655382481094	0.00557950856995224	0.00609783619792041	0.00038406701666345	0.00383513176262272
BMS1P17+BMS1P18	0.469879318303941	0.0959687786887867	-0.373910539615155	477	232	78	21	0.163522012578616	0.0905172413793103	0.0118700720854249	0.00792743852565445	0.00429749385305937	0.00038453191270624	0.00383659297295767
EIF2S3	7.60964519706404	8.32753933306873	0.717894136004688	477	232	466	231	0.976939203354298	0.995689655172414	0.132118249380329	0.116210688719225	0.000293248249170127	0.000384639542112231	0.00383659297295767
SPATA13	0.613087500791454	0.618484002766611	0.00539650197515651	477	232	175	59	0.366876310272537	0.254310344827586	0.00366514699907441	0.00287706434245398	0.0118887388307086	0.000385936331370582	0.00384739629567883
HMBS	1.34134105193126	0.852664568323607	-0.488676483607649	477	232	106	31	0.222222222222222	0.133620689655172	0.00688836880306703	0.00458857421099005	0.00748515114126239	0.000387391155229516	0.00385976223505933
CFL2	0.30448547795282	0.531428511475775	0.226943033522955	477	232	27	27	0.0566037735849057	0.116379310344828	0.00771089128232403	0.00642279195912744	0.00538200520769048	0.00038966548144638	0.00388027507077468
CXCL1	0.415269707685346	0.148956162640896	-0.26631354504445	477	232	55	12	0.115303983228512	0.0517241379310345	0.00991930333119276	0.00603663069708825	0.00580230531203065	0.000394376282666165	0.00392501414766259
GANC	0.42847486002335	0.188509441246437	-0.239965418776913	477	232	50	10	0.10482180293501	0.0431034482758621	0.00862406093545936	0.00584770028959046	0.0060062842398998	0.000395366959568192	0.0039326998563899
HADH	1.83988416152662	1.21622777460453	-0.623656386922089	477	232	143	46	0.29979035639413	0.198275862068966	0.00547333295602708	0.00491715286328865	0.00718330645803679	0.000397401995590137	0.00395027270215889
PRKAA1	1.20805483050293	0.838477140780411	-0.369577689722514	477	232	140	45	0.293501048218029	0.193965517241379	0.0061326705802654	0.00469737197901886	0.00752568183290591	0.000397704501629505	0.00395027270215889
MAN1B1	0.665203004680412	0.329639356758435	-0.335563647921977	477	232	67	16	0.140461215932914	0.0689655172413793	0.00795856691495016	0.00586922564663477	0.00602455085478661	0.000397791846757057	0.00395027270215889
ANAPC1	1.43519075514261	1.08300359141896	-0.352187163723649	477	232	186	65	0.389937106918239	0.280172413793103	0.00537068417375138	0.00441340885654481	0.0080312217846949	0.00039866931238386	0.00395680391408986
LOC644656	0.336871160815042	0.0896935919144979	-0.247177568900544	477	232	27	3	0.0566037735849057	0.0129310344827586	0.0120172379601381	0.00501591214244257	0.00707851766993921	0.000399285725686142	0.00396073840509823
NFE2L1	0.298577833341786	0.122296366851291	-0.176281466490495	477	232	50	10	0.10482180293501	0.0431034482758621	0.00862406093545936	0.00584770028959046	0.00609585231409125	0.000400735173958909	0.00397292735239878
GATAD1	2.0218454914154	1.68640618410287	-0.335439307312529	477	232	436	204	0.914046121593291	0.879310344827586	0.183803928089313	0.176299825861528	0.000204204784945116	0.000404364672710495	0.00400670421985677
ZNF181	0.558535746704035	1.03187192950194	0.473336182797906	477	232	74	55	0.155136268343816	0.237068965517241	0.0107879584293479	0.00945864825246276	0.00381531723981856	0.000405249384702051	0.00401326178337499
LRP12	0.26612396327766	0.0794776354921018	-0.186646327785558	477	232	27	3	0.0566037735849057	0.0129310344827586	0.0120172379601381	0.00501591214244257	0.00722255774370052	0.000406680958472168	0.00402522483580699
TNFRSF1B	0.312626608715011	0.218395489782507	-0.0942311189325042	477	232	100	29	0.209643605870021	0.125	0.00835736364365992	0.00681285708408086	0.00532427753176081	0.000407149540113078	0.00402764852758014
DAP3	3.01167239099078	2.49139107593874	-0.520281315052038	477	232	317	126	0.664570230607966	0.543103448275862	0.00227591422036029	0.00218927091456253	0.0166548469236212	0.000409075639946685	0.00404447985810001
GEN1	0.300202983569322	0.168901110891892	-0.13130187267743	477	232	50	10	0.10482180293501	0.0431034482758621	0.00862406093545936	0.00584770028959046	0.00627860620151344	0.000411664678015159	0.00406784350328481
UGGT2	0.510964803548888	0.181105436795413	-0.329859366753475	477	232	58	13	0.121593291404612	0.0560344827586207	0.00945520834776534	0.00723261268312297	0.00511204289167118	0.000414298744088705	0.00409162621424742
SCAMP1	1.17132808364303	0.786896847310082	-0.384431236332945	477	232	280	113	0.587002096436059	0.487068965517241	0.0150429023501722	0.0126750422360865	0.00292100449162853	0.00041481335383977	0.00409446251235264
KLHL15	0.387745446865169	0.112211288138824	-0.275534158726345	477	232	40	7	0.0838574423480084	0.0301724137931034	0.0112440109962857	0.00599913472158537	0.00622240165302584	0.000417926043592088	0.00412292629525039
TGOLN2	2.03927999867105	1.63677966202194	-0.402500336649108	477	232	232	85	0.486373165618449	0.366379310344828	0.00333889870987052	0.00287715076973459	0.0130097804059365	0.000418966623048971	0.00412943350485604
PNPLA1	0.334257553941388	0.203460126292517	-0.130797427648871	477	232	160	55	0.335429769392034	0.237068965517241	0.00970001763223348	0.00889046130249678	0.00421238370155421	0.000419159618607927	0.00412943350485604
MBNL1-AS1	0.250209277026877	0.0872849545505272	-0.16292432247635	477	232	27	3	0.0566037735849057	0.0129310344827586	0.0120172379601381	0.00501591214244257	0.00746847834762455	0.000419273741772764	0.00412943350485604
PTPN11	1.63358964585611	0.991992986515506	-0.641596659340606	477	232	156	53	0.327044025157233	0.228448275862069	0.00895266276674071	0.0083409666888385	0.00450194549599852	0.000420184269881461	0.00413613865223938
PPIL6	1.13171633028422	0.936791179303309	-0.194925150980906	477	232	368	160	0.771488469601677	0.689655172413793	0.0242602546607585	0.0217349227487297	0.00174042953752061	0.000423011168289263	0.00416169020430595
COX19	0.868509590567156	0.631861778508432	-0.236647812058724	477	232	144	47	0.30188679245283	0.202586206896552	0.00680637170629855	0.00516449343509884	0.00736297659107111	0.000425026194794358	0.00417923080889002
DHRS7	3.22423181448838	3.93820582164268	0.713974007154293	477	232	265	152	0.555555555555556	0.655172413793103	0.0143891960901078	0.0118124223920928	0.00323922333543025	0.000427437768528517	0.00420064933656518
TOX4	2.67065341901892	2.12807824993304	-0.542575169085878	477	232	354	151	0.742138364779874	0.650862068965517	0.0150751596646748	0.013322857118043	0.0028823113512817	0.000428836526207321	0.00421209646363154
PGAM1	2.80563636303483	1.84585185480386	-0.959784508230974	477	232	215	80	0.450733752620545	0.344827586206897	0.00923745828571981	0.00744649651038451	0.00518998283142405	0.000431342688077356	0.00423094413847167
PPP1R10	0.221717347019323	0.482911063579736	0.261193716560413	477	232	46	39	0.0964360587002096	0.168103448275862	0.00845800547115566	0.0092721459553984	0.00416845116159432	0.000431376204472168	0.00423094413847167
ARL2BP	1.22869768617383	0.713515464416009	-0.515182221757823	477	232	110	33	0.230607966457023	0.142241379310345	0.00801200632172524	0.00690982626135261	0.00559475369673562	0.000431460422030326	0.00423094413847167
RPS19BP1	1.06653455644616	0.773859751366813	-0.292674805079348	477	232	102	29	0.213836477987421	0.125	0.00584118907997985	0.00388617956324495	0.00997537364750927	0.000432550694877932	0.00423932646193919
SYMPK	0.0925855878739421	0.153725586094099	0.0611399982201566	477	232	12	16	0.0251572327044025	0.0689655172413793	0.00919637490413358	0.00708659544771963	0.00549104080006856	0.000434040505075298	0.00425161330433932
CDKAL1	2.35415000326899	1.8670810013809	-0.487069001888086	477	232	353	149	0.740041928721174	0.642241379310345	0.00933962523130275	0.00826699019574559	0.00472038599263561	0.000435163401047598	0.00425963863510599
LIG1	0.927260740800767	0.539782033165484	-0.387478707635284	477	232	86	23	0.180293501048218	0.0991379310344828	0.00693369831557798	0.00534040862298153	0.00731031902854764	0.000435332986480505	0.00425963863510599
FLNA	0.405233165718733	0.222275170182985	-0.182957995535748	477	232	75	19	0.157232704402516	0.0818965517241379	0.00787453088979687	0.0063509430266596	0.00618862610124458	0.00043800708012303	0.00428347608394081
KCNJ11	0.810761982633482	0.584516456179063	-0.226245526454419	477	232	319	133	0.668763102725367	0.573275862068966	0.0164682103124711	0.0156770972794047	0.00251076556568264	0.000438594429308584	0.00428689147951778
ZSCAN26	0.458610587071294	0.94148492365553	0.482874336584236	477	232	46	39	0.0964360587002096	0.168103448275862	0.00845800547115566	0.0092721459553984	0.00426055293879476	0.000440044099325666	0.00429872705602783
UTP14C	0.628323188795269	0.477824693948756	-0.150498494846512	477	232	128	40	0.268343815513627	0.172413793103448	0.00644103097475094	0.00473687864731851	0.008359858308182	0.000441008878174537	0.00430420501674576
AKIP1	1.28736467757149	0.728168370014752	-0.559196307556742	477	232	98	28	0.205450733752621	0.120689655172414	0.00768837977264615	0.00630098871612651	0.00629186669733879	0.000441468518184803	0.00430420501674576
RPL4	9.67569694033123	9.3541159765279	-0.321580963803328	477	232	476	232	0.9979035639413	1	0.999999999999996	1	3.96529555747727e-05	0.000441549343412233	0.00430420501674576
MRPL45P2	1.3051302937551	0.839214180314424	-0.465916113440674	477	232	136	44	0.285115303983228	0.189655172413793	0.0080907712293169	0.00586935387246432	0.0067561301982259	0.000441561134521741	0.00430420501674576
SLC25A44	0.230047475131879	0.589372827252701	0.359325352120822	477	232	35	32	0.0733752620545073	0.137931034482759	0.00878496527462921	0.00884132020338826	0.00450604161754565	0.000443438146621505	0.00432016254966103
UHRF1BP1L	0.46111275334032	0.251000815718098	-0.210111937622223	477	232	56	12	0.117400419287212	0.0517241379310345	0.00803631104106149	0.00613353143769346	0.00650338464043187	0.00044393813838764	0.00432269456113092
MTRNR2L8	10.8638256331018	10.5866591505775	-0.277166482524285	477	232	477	232	1	1	NA	1	3.99898127311023e-05	0.000444962080142565	0.00432829281446082
KHSRP	0.39232870783944	0.196821510079086	-0.195507197760354	477	232	92	26	0.192872117400419	0.112068965517241	0.0092447867436932	0.00706308503903968	0.00566225008951141	0.000444993890222561	0.00432829281446082
GTF3C2	1.05027717683958	0.743309827781043	-0.306967349058533	477	232	128	40	0.268343815513627	0.172413793103448	0.00644103097475094	0.00473687864731851	0.00845073897181923	0.000445370297470348	0.00432961492206055
HSPE1	6.19264422089234	5.45589002424772	-0.736754196644618	477	232	416	188	0.872117400419287	0.810344827586207	0.0393916841166901	0.0325990888002593	0.00122961313435042	0.000445918503938684	0.00433125186863521
NLRP12	1.4938710659188	1.16931389271144	-0.324557173207365	477	232	409	194	0.857442348008386	0.836206896551724	0.527536153022616	0.500803308500721	8.00887939781825e-05	0.00044616619546257	0.00433125186863521
HLTF	1.47144541879391	0.996016124249775	-0.475429294544138	477	232	148	49	0.310272536687631	0.211206896551724	0.00750289662428355	0.00564173111166753	0.0071109447294794	0.000446260398595774	0.00433125186863521
AP4S1	2.00695861567322	1.59572539333617	-0.411233222337048	477	232	444	215	0.930817610062893	0.926724137931034	0.965355684430903	0.876149716162456	4.60461568169317e-05	0.000448540523092577	0.00435103641043037
MTCH2	2.33820704863382	1.90316020223213	-0.435046846401691	477	232	209	73	0.438155136268344	0.314655172413793	0.00213539019690462	0.00185831939447711	0.0217365033223494	0.000449046785508527	0.00435283526378918
MTMR2	0.97799270555365	0.581423167156999	-0.396569538396651	477	232	93	26	0.19496855345912	0.112068965517241	0.00771750581554451	0.00531913118171632	0.00759700195391391	0.000449209504561225	0.00435283526378918
ZYG11A	0.702734834117772	0.483505708238195	-0.219229125879576	477	232	293	121	0.614255765199161	0.521551724137931	0.0232979445274012	0.0228913514949343	0.00177675730016313	0.000451868526929994	0.00437624580895515
SIAH1	0.916737617973685	0.536352950894569	-0.380384667079116	477	232	87	24	0.182389937106918	0.103448275862069	0.0092161096625646	0.00596978620642431	0.00690743425266595	0.000457561905869626	0.00442900244799825
EIF1B	3.23850177964164	2.42998922317501	-0.808512556466629	477	232	259	102	0.542976939203354	0.439655172413793	0.0123474696197303	0.0104758470410084	0.00394286088589062	0.000458257494985891	0.00443335192892315
OPA1	1.24010647102562	0.844984160463449	-0.395122310562172	477	232	132	42	0.276729559748428	0.181034482758621	0.00724852835541157	0.005293898409142	0.00782409110498532	0.000459419577745369	0.00444220734571838
YOD1	0.561282282972219	0.255108527958825	-0.306173755013394	477	232	55	12	0.115303983228512	0.0517241379310345	0.00991930333119276	0.00603663069708825	0.00689725890226852	0.00046160146933193	0.00446090867088141
ZNRF1	0.976192267778758	0.683799240062889	-0.292393027715869	477	232	109	32	0.228511530398323	0.137931034482759	0.00624006883719874	0.00487478350022277	0.00856989513735606	0.000463015150734148	0.00447216994303519
MRPL4	1.29269726891909	0.840051442695699	-0.452645826223386	477	232	123	38	0.257861635220126	0.163793103448276	0.00673451318742817	0.00549082740890437	0.00762026471925691	0.000463672270827694	0.00447611558390445
EPB41	1.01668945068073	0.725843805556183	-0.290845645124546	477	232	312	132	0.654088050314465	0.568965517241379	0.0343938888594536	0.0314882981727568	0.0013311230002329	0.000464410580137523	0.00448004104874133
PTER	0.760034526885505	1.05074076341593	0.290706236530425	477	232	89	65	0.186582809224319	0.280172413793103	0.0061709629106045	0.00642256856223605	0.00652873779450163	0.000464576573983562	0.00448004104874133
ZWINT	1.81717922323835	1.2312148508952	-0.585964372343151	477	232	145	47	0.30398322851153	0.202586206896552	0.00576837837446488	0.005139529965206	0.00822204081141978	0.000467862821640361	0.00450931597473932
SNHG20	3.47726646421318	3.04601243062356	-0.431254033589616	477	232	469	231	0.983228511530398	0.995689655172414	0.301535662580944	0.28434274694874	0.000148870750896511	0.000468596918713544	0.00451397481247654
ACOT8	0.694165629091323	0.269202523496836	-0.424963105594488	477	232	58	13	0.121593291404612	0.0560344827586207	0.00945520834776534	0.00723261268312297	0.00585804010224627	0.000468985773471575	0.00451530474095306
BRWD1	1.15522452139069	0.668271328266161	-0.486953193124525	477	232	127	41	0.266247379454927	0.176724137931034	0.0112062320073527	0.00844100138467291	0.00503266229256426	0.000470111091603109	0.00452129734120657
TAS2R14	0.0526078517186409	0.215874485527368	0.163266633808727	477	232	5	10	0.010482180293501	0.0431034482758621	0.0106508765905544	0.00923437764737145	0.00460035211254021	0.000470117930126337	0.00452129734120657
BIRC5	0.803309843219387	0.447615528828569	-0.355694314390818	477	232	75	19	0.157232704402516	0.0818965517241379	0.00787453088979687	0.0063509430266596	0.00669280035655407	0.000470361581875133	0.00452129734120657
MRPL44	1.96149191588373	1.6052856023371	-0.35620631354663	477	232	354	155	0.742138364779874	0.668103448275862	0.0492486901276498	0.0413192997563521	0.00103116772296949	0.000471383494185614	0.00452870247028698
ORAI2	2.4425011604204	2.14415912116662	-0.298342039253777	477	232	467	231	0.979035639412998	0.995689655172414	0.173923269330867	0.11335734164823	0.000376929918246522	0.000472597435941707	0.00453794359290373
CREBZF	1.31695529391428	0.855132598487428	-0.461822695426849	477	232	145	48	0.30398322851153	0.206896551724138	0.00840914850394511	0.00691968609099783	0.00620608868672788	0.000474774137121958	0.00455641448014058
ZNF197	0.412735830731982	0.248947945679996	-0.163787885051986	477	232	56	12	0.117400419287212	0.0517241379310345	0.00803631104106149	0.00613353143769346	0.00703356510947589	0.000476748682259924	0.0045729266251506
ANKRD65	0.57793591946328	0.988986693196912	0.411050773733632	477	232	101	70	0.211740041928721	0.301724137931034	0.0112667984171783	0.0113711241161175	0.00382442218023145	0.000480238885760684	0.00460395149054065
C1orf229	1.49481457325137	1.18488958494398	-0.309924988307392	477	232	419	192	0.878406708595388	0.827586206896552	0.0847663020751224	0.081443024607185	0.000534987118838166	0.000481072275345711	0.0046094865595126
NIPSNAP3A	3.10448809670774	2.32982063036732	-0.774667466340429	477	232	261	101	0.547169811320755	0.435344827586207	0.00663338254395121	0.00642735430034157	0.00683708572250005	0.000484820066371936	0.00464292578455337
TTC5	0.559454081473145	0.937913705307619	0.378459623834474	477	232	44	38	0.0922431865828092	0.163793103448276	0.00758640403645589	0.00819501796414401	0.00538702941410326	0.000486850502250948	0.00465519615942563
NDUFS8	4.26784513770397	3.47487840454915	-0.792966733154813	477	232	321	130	0.672955974842767	0.560344827586207	0.00449676486485706	0.00461488432246185	0.00956672396023383	0.000486875788753176	0.00465519615942563
ATP13A3	0.635898094720696	0.333050772302822	-0.302847322417874	477	232	74	19	0.155136268343816	0.0818965517241379	0.00954481996945325	0.00631589023933058	0.00699021805323494	0.000486877047778186	0.00465519615942563
AIDA	0.619756413718862	0.314243462110276	-0.305512951608585	477	232	69	17	0.144654088050314	0.0732758620689655	0.00908342339756049	0.00670928955802306	0.00658469652237273	0.000487169709762104	0.00465552200348032
DTD1	2.44598960913499	1.87779048373692	-0.568199125398072	477	232	202	71	0.423480083857442	0.306034482758621	0.00335585123502935	0.00302270264237452	0.0146258428899022	0.000487479925895955	0.00465591854450734
SYF2	3.75917135615669	3.10331182102859	-0.655859535128096	477	232	314	125	0.658280922431866	0.538793103448276	0.00277330617029959	0.00231127936701748	0.0191384729555964	0.00048772841451571	0.00465591854450734
C10orf76	0.707398982849497	0.534857266240055	-0.172541716609442	477	232	210	79	0.440251572327044	0.34051724137931	0.0141177748101452	0.0116608786339267	0.00380780101398632	0.000489411942478767	0.00466951383804331
ZNF573	0.559846739307397	0.392333414544025	-0.167513324763372	477	232	131	42	0.274633123689727	0.181034482758621	0.00855207488498671	0.00681871806466222	0.0065450772942034	0.000491683715306573	0.00468870424278578
LMOD3	0.575507664815627	0.312646073152656	-0.26286159166297	477	232	210	79	0.440251572327044	0.34051724137931	0.0141177748101452	0.0116608786339267	0.00384523793135057	0.000493784976705225	0.00470624919036574
HDAC2	2.13577169650154	1.68096501328144	-0.454806683220101	477	232	229	84	0.480083857442348	0.362068965517241	0.00386923915283399	0.00366661408949336	0.0122636435861788	0.000495058333467245	0.00471588901362131
MVK	0.142056639525733	0.00647837353061283	-0.135578265995121	477	232	19	1	0.039832285115304	0.00431034482758621	0.0147413039378268	0.00623870083345053	0.00728369855091385	0.000499808073559048	0.00475861689918408
STMN3	0.712177916372271	0.36641900453542	-0.345758911836851	477	232	84	23	0.176100628930818	0.0991379310344828	0.0100453742607097	0.00717509401728117	0.00633982072988192	0.000500287940714526	0.00476066812083738
GPR162	0.154575638065092	0.00758525027901684	-0.146990387786075	477	232	19	1	0.039832285115304	0.00431034482758621	0.0147413039378268	0.00623870083345053	0.00731343421448126	0.000501662647494493	0.00476953076687603
ZNF586	0.945997921705694	0.527768725235692	-0.418229196470002	477	232	92	26	0.192872117400419	0.112068965517241	0.0092447867436932	0.00706308503903968	0.00647417051984071	0.000502674919397599	0.00476953076687603
TOR3A	0.834672711502074	0.431893312040679	-0.402779399461395	477	232	77	20	0.161425576519916	0.0862068965517241	0.00884158874803635	0.00710555298233221	0.00644060681774694	0.000503039203112206	0.00476953076687603
CATIP-AS2	0	0.0929468135743661	0.0929468135743661	477	232	0	4	0	0.0172413793103448	0.0192029650214971	0.0112657387395266	0.00407430975570349	0.000504398277056874	0.00476953076687603
CPEB1	0	0.0878036957981487	0.0878036957981487	477	232	0	4	0	0.0172413793103448	0.0192029650214971	0.0112657387395266	0.00407430975570349	0.000504398277056874	0.00476953076687603
EVPL	0	0.0839777650528544	0.0839777650528544	477	232	0	4	0	0.0172413793103448	0.0192029650214971	0.0112657387395266	0.00407430975570349	0.000504398277056874	0.00476953076687603
LOC100631378	0	0.0734040240031112	0.0734040240031111	477	232	0	4	0	0.0172413793103448	0.0192029650214971	0.0112657387395266	0.00407430975570349	0.000504398277056874	0.00476953076687603
LOC101927067	0	0.0830184260698122	0.0830184260698121	477	232	0	4	0	0.0172413793103448	0.0192029650214971	0.0112657387395266	0.00407430975570349	0.000504398277056874	0.00476953076687603
LRP1	0	0.0369926046591085	0.0369926046591085	477	232	0	4	0	0.0172413793103448	0.0192029650214971	0.0112657387395266	0.00407430975570349	0.000504398277056874	0.00476953076687603
MAPK10	0	0.062662733087898	0.0626627330878979	477	232	0	4	0	0.0172413793103448	0.0192029650214971	0.0112657387395266	0.00407430975570349	0.000504398277056874	0.00476953076687603
SPIC	0	0.0261688930670129	0.026168893067013	477	232	0	4	0	0.0172413793103448	0.0192029650214971	0.0112657387395266	0.00407430975570349	0.000504398277056874	0.00476953076687603
TMEM8B	0	0.0489162572860244	0.0489162572860244	477	232	0	4	0	0.0172413793103448	0.0192029650214971	0.0112657387395266	0.00407430975570349	0.000504398277056874	0.00476953076687603
ATXN7	1.46291888710015	1.08229271245433	-0.380626174645817	477	232	245	94	0.513626834381551	0.405172413793103	0.00847838848286073	0.00812814105187865	0.00565293255715071	0.00050487496864334	0.0047712353256202
YBX3	2.91933946750143	2.14193679785962	-0.777402669641807	477	232	266	107	0.557651991614256	0.461206896551724	0.0196487907665184	0.0163828497017969	0.00280605766983822	0.00050510856091047	0.0047712353256202
PRPF19	0.353210155570248	0.130295630354515	-0.222914525215733	477	232	46	9	0.0964360587002096	0.0387931034482759	0.0110044599900068	0.006715687691668	0.00685555992564764	0.000505793435737493	0.00477519927478648
FKTN	0.397681875500436	0.262406708150873	-0.135275167349563	477	232	82	22	0.171907756813417	0.0948275862068965	0.00908617396402956	0.00648576847702483	0.00714730571123977	0.000508947638391394	0.00480177171571234
TP53I11	0.151969258550336	0.0157415934244318	-0.136227665125904	477	232	19	1	0.039832285115304	0.00431034482758621	0.0147413039378268	0.00623870083345053	0.00743346904849541	0.000509141424422064	0.00480177171571234
TRIM72	0.583347482021298	0.416685873181389	-0.166661608839909	477	232	249	97	0.522012578616352	0.418103448275862	0.0118347251805486	0.0104019320928872	0.00448392948119167	0.000511798404494339	0.00482430286623879
C7orf50	0.583741675097029	1.0146139862138	0.430872311116772	477	232	53	43	0.111111111111111	0.185344827586207	0.00949748419845644	0.00973143907267641	0.00480155828774422	0.000512641466496405	0.0048297210689698
RPL10	9.9858916679117	10.4687490814193	0.482857413507581	477	232	477	232	1	1	NA	1	4.68513600467531e-05	0.000513890572571068	0.00483895704423091
ZBTB49	0.164922078343684	0.0267441771071451	-0.138177901236539	477	232	19	1	0.039832285115304	0.00431034482758621	0.0147413039378268	0.00623870083345053	0.00755526792700645	0.000516717750264929	0.00486231381351476
TFB2M	1.15749012226137	0.709400247655941	-0.448089874605432	477	232	95	27	0.19916142557652	0.116379310344828	0.00843726182388412	0.00581846119139615	0.00810428558153758	0.000516911166355657	0.00486231381351476
TMEM128	1.55453658077265	1.94797468932378	0.39343810855113	477	232	135	90	0.283018867924528	0.387931034482759	0.00633244946274885	0.00588041149640226	0.00802536001671142	0.00051728919380987	0.00486332879652893
NDUFA8	3.52382603808069	2.88186447879181	-0.641961559288877	477	232	283	109	0.593291404612159	0.469827586206897	0.00251214931235921	0.00220797201506351	0.0214864409813696	0.000519769305154921	0.00488409528706117
FCGR2C	0.182104420897629	0.0296678420160529	-0.152436578881576	477	232	19	1	0.039832285115304	0.00431034482758621	0.0147413039378268	0.00623870083345053	0.00761683582856339	0.000520542820283838	0.00488626326193442
WFDC21P	0.155926832739089	0.0331416783255492	-0.12278515441354	477	232	19	1	0.039832285115304	0.00431034482758621	0.0147413039378268	0.00623870083345053	0.00761683582856339	0.000520542820283838	0.00488626326193442
